x	y	z	timestamp
3.6	6.1	6.8	1688894802866
3.7	6.0	6.7	1688894802886
3.8	6.2	6.7	1688894802906
4.0	5.7	6.4	1688894802926
3.8	5.9	6.7	1688894802946
3.7	6.4	6.6	1688894802966
3.6	6.4	6.3	1688894802986
3.6	5.8	6.2	1688894803006
4.1	5.5	6.1	1688894803026
3.4	5.6	6.1	1688894803046
3.4	6.0	6.5	1688894803066
3.7	5.8	6.5	1688894803086
5.3	5.0	6.2	1688894803106
3.2	6.0	6.4	1688894803126
3.1	5.9	6.3	1688894803146
4.3	6.2	6.5	1688894803166
3.2	6.1	6.6	1688894803186
3.7	6.0	6.5	1688894803206
3.8	6.1	6.6	1688894803226
3.5	5.9	6.4	1688894803246
3.8	5.6	6.7	1688894803266
3.7	5.7	6.9	1688894803286
3.4	5.8	7.1	1688894803306
3.7	5.7	6.9	1688894803326
3.6	5.7	6.7	1688894803346
3.6	5.6	6.7	1688894803366
4.3	5.8	6.1	1688894803386
3.5	5.8	6.1	1688894803406
3.5	5.7	6.4	1688894803426
1.4	5.8	7.9	1688894803446
2.3	4.8	7.9	1688894803466
1.5	5.2	7.8	1688894803486
0.6	5.1	7.4	1688894803506
0.7	4.9	7.2	1688894803526
1.1	4.8	7.6	1688894803546
1.3	5.0	7.8	1688894803566
1.9	4.9	7.6	1688894803586
1.8	5.1	7.4	1688894803606
1.2	5.4	7.0	1688894803626
1.4	4.4	6.8	1688894803646
1.3	4.3	7.0	1688894803666
1.4	4.3	7.1	1688894803686
1.6	4.3	6.8	1688894803706
1.6	4.1	6.4	1688894803726
0.4	4.3	6.9	1688894803746
0.4	3.6	7.4	1688894803766
1.3	3.5	7.6	1688894803786
1.3	3.9	7.9	1688894803806
0.9	3.9	7.9	1688894803826
0.9	4.3	7.8	1688894803846
1.6	4.2	8.1	1688894803866
2.5	3.7	8.1	1688894803886
2.3	2.9	8.3	1688894803906
1.9	2.7	8.6	1688894803926
2.0	2.8	8.4	1688894803946
2.9	0.7	8.4	1688894803966
2.8	1.1	8.5	1688894803986
2.2	1.2	8.9	1688894804006
2.9	1.4	9.0	1688894804026
3.8	1.0	8.3	1688894804046
4.3	-0.3	7.6	1688894804066
4.5	-1.0	7.5	1688894804086
4.5	-0.6	7.5	1688894804106
4.3	0.1	7.4	1688894804126
4.3	0.2	7.2	1688894804146
4.4	0.1	7.3	1688894804166
4.5	-0.7	7.9	1688894804186
3.8	-1.4	8.1	1688894804206
3.9	-3.3	8.5	1688894804226
5.1	-3.9	8.5	1688894804246
5.4	-4.3	8.4	1688894804266
5.1	-4.1	8.1	1688894804286
4.8	-3.8	7.9	1688894804306
4.5	-4.0	8.1	1688894804326
5.4	-5.0	8.2	1688894804346
6.0	-4.4	8.3	1688894804366
5.7	-4.0	7.4	1688894804386
5.4	-4.2	6.8	1688894804406
5.1	-4.0	6.9	1688894804426
5.0	-3.9	7.2	1688894804446
5.3	-4.7	6.6	1688894804466
5.0	-4.0	5.6	1688894804486
4.4	-3.7	4.8	1688894804506
4.4	-4.4	4.6	1688894804526
4.2	-4.0	4.3	1688894804546
3.7	-3.9	3.4	1688894804566
3.4	-4.1	2.7	1688894804586
3.0	-3.3	2.1	1688894804606
2.6	-2.0	2.5	1688894804626
2.9	-2.5	2.9	1688894804646
3.9	-3.1	2.5	1688894804666
4.6	-3.2	2.6	1688894804686
4.8	-2.6	3.4	1688894804706
5.4	-2.5	3.8	1688894804726
6.3	-3.4	3.4	1688894804746
7.1	-3.4	3.3	1688894804766
7.4	-3.6	4.0	1688894804786
8.1	-3.7	5.0	1688894804806
9.1	-2.8	4.3	1688894804826
10.1	-1.6	5.6	1688894804846
9.9	-2.3	4.4	1688894804866
9.6	-1.7	4.6	1688894804886
9.9	-1.8	5.5	1688894804906
10.3	-1.3	6.3	1688894804926
10.5	-1.1	6.0	1688894804946
10.2	-0.7	5.3	1688894804966
10.1	-1.6	5.6	1688894804986
9.9	-2.3	4.4	1688894805006
9.6	-1.7	4.6	1688894805026
9.9	-1.8	5.5	1688894805046
10.3	-1.3	6.3	1688894805066
10.5	-1.1	6.0	1688894805086
10.2	-0.7	5.3	1688894805106
10.3	-0.4	6.0	1688894805126
10.4	-0.2	6.6	1688894805146
10.4	-0.6	6.4	1688894805166
10.2	-0.8	5.9	1688894805186
10.2	-0.8	5.3	1688894805206
10.4	0.3	4.2	1688894805226
11.0	-1.7	4.2	1688894805246
10.9	-0.2	5.7	1688894805266
11.3	0.1	6.9	1688894805286
10.7	-0.4	5.6	1688894805306
10.9	-1.4	4.6	1688894805326
11.0	-0.2	5.1	1688894805346
11.0	-0.5	5.3	1688894805366
11.1	-1.1	5.0	1688894805386
11.4	-1.7	4.1	1688894805406
12.0	-2.0	3.3	1688894805426
11.6	-3.2	3.5	1688894805446
11.5	-4.0	4.5	1688894805466
11.4	-1.8	2.9	1688894805486
10.4	-1.0	2.7	1688894805506
11.1	-1.1	2.2	1688894805526
10.8	-1.9	-0.1	1688894805546
11.3	-1.0	-0.4	1688894805566
11.4	0.1	4.0	1688894805586
9.1	-3.4	5.2	1688894805606
6.7	-1.5	5.3	1688894805626
7.1	1.0	8.7	1688894805646
7.9	-1.6	7.5	1688894805666
4.8	-2.2	7.9	1688894805686
4.8	-3.1	10.3	1688894805706
6.0	-2.5	10.3	1688894805726
7.2	-2.5	6.2	1688894805746
9.1	-0.9	5.3	1688894805766
10.3	-0.6	5.2	1688894805786
9.6	-1.1	2.9	1688894805806
9.1	-3.0	1.7	1688894805826
9.1	-4.5	2.5	1688894805846
8.0	-1.8	3.4	1688894805866
8.0	-0.5	3.9	1688894805886
8.7	0.0	4.7	1688894805906
8.7	0.1	4.4	1688894805926
8.6	-0.5	3.9	1688894805946
8.8	-1.3	5.6	1688894805966
9.4	-1.0	4.5	1688894805986
9.1	-1.9	3.2	1688894806006
9.7	-2.7	2.7	1688894806026
8.2	-2.3	3.3	1688894806046
8.4	-0.9	4.3	1688894806066
9.0	0.2	3.6	1688894806086
8.5	-1.6	2.2	1688894806106
9.7	-2.4	2.8	1688894806126
10.3	-3.6	3.9	1688894806146
9.3	-1.6	5.0	1688894806166
8.8	0.5	5.6	1688894806186
8.9	1.6	4.7	1688894806206
10.0	0.7	2.6	1688894806226
9.4	-1.0	1.3	1688894806246
10.0	-0.5	2.6	1688894806266
9.6	-1.1	2.8	1688894806286
9.2	-1.4	2.5	1688894806306
9.0	1.2	1.6	1688894806326
8.8	3.0	2.6	1688894806346
10.7	1.6	3.9	1688894806366
11.2	2.5	4.2	1688894806386
11.7	2.5	5.9	1688894806406
12.9	1.9	6.2	1688894806426
14.0	1.6	6.4	1688894806446
13.8	0.5	6.3	1688894806466
13.0	0.9	6.3	1688894806486
12.5	-0.7	4.2	1688894806506
11.1	-0.0	1.5	1688894806526
12.1	-2.4	0.6	1688894806546
11.6	-3.2	-0.1	1688894806566
9.1	-0.6	0.7	1688894806586
8.4	1.4	1.9	1688894806606
10.2	2.1	3.0	1688894806626
10.6	1.1	2.5	1688894806646
9.5	1.1	2.3	1688894806666
8.9	3.2	2.4	1688894806686
9.5	2.6	2.0	1688894806706
9.3	2.3	1.9	1688894806726
8.4	1.4	1.0	1688894806746
7.2	1.5	0.1	1688894806766
6.8	1.0	-0.1	1688894806786
6.8	1.6	1.4	1688894806806
7.6	1.8	2.7	1688894806826
8.5	1.5	0.3	1688894806846
7.7	5.8	-2.0	1688894806866
6.5	5.5	0.5	1688894806886
6.8	3.7	5.2	1688894806906
7.1	3.2	8.8	1688894806926
4.6	3.1	7.9	1688894806946
3.8	4.1	5.9	1688894806966
5.0	4.0	4.9	1688894806986
5.7	5.2	5.4	1688894807006
6.3	4.2	6.8	1688894807026
5.6	3.9	9.0	1688894807046
3.6	4.4	10.3	1688894807066
1.8	4.7	11.0	1688894807086
1.2	5.0	12.2	1688894807106
1.3	5.3	11.4	1688894807126
1.8	5.4	9.4	1688894807146
1.8	7.0	6.4	1688894807166
2.0	5.9	4.8	1688894807186
2.4	4.2	5.6	1688894807206
2.7	3.7	6.7	1688894807226
2.2	4.4	6.7	1688894807246
0.9	6.0	4.3	1688894807266
0.3	5.4	3.4	1688894807286
0.7	4.7	4.7	1688894807306
1.3	4.6	5.7	1688894807326
1.3	5.2	6.3	1688894807346
1.2	5.7	6.1	1688894807366
1.5	5.6	5.3	1688894807386
1.3	6.2	5.1	1688894807406
1.8	5.2	5.7	1688894807426
1.8	5.4	6.3	1688894807446
2.1	5.5	6.8	1688894807466
2.1	6.4	6.4	1688894807486
2.4	5.9	5.5	1688894807506
2.4	5.9	5.7	1688894807526
2.6	6.0	5.8	1688894807546
2.9	6.3	6.4	1688894807566
3.1	6.0	6.0	1688894807586
2.5	5.9	5.1	1688894807606
2.1	5.7	5.8	1688894807626
2.0	5.2	6.8	1688894807646
1.8	4.6	8.4	1688894807666
1.7	4.1	8.7	1688894807686
1.2	3.2	8.7	1688894807706
1.7	2.8	9.2	1688894807726
2.0	2.2	8.7	1688894807746
2.5	1.8	8.0	1688894807766
2.7	1.5	7.5	1688894807786
3.4	0.6	8.2	1688894807806
4.3	-0.1	8.0	1688894807826
4.7	-2.2	6.5	1688894807846
5.2	-3.0	4.4	1688894807866
6.0	-4.1	4.7	1688894807886
6.3	-4.0	6.1	1688894807906
7.0	-4.1	7.3	1688894807926
8.5	-2.8	8.2	1688894807946
8.9	-1.3	7.5	1688894807966
9.2	1.2	7.1	1688894807986
9.5	1.6	6.7	1688894808006
10.5	-0.3	5.4	1688894808026
11.7	-0.2	4.8	1688894808046
11.2	-0.8	3.9	1688894808066
12.0	-2.3	3.0	1688894808086
13.4	-0.7	2.5	1688894808106
13.4	2.0	1.3	1688894808126
12.7	2.0	-1.9	1688894808146
11.8	0.6	-0.7	1688894808166
11.7	-3.6	0.7	1688894808186
11.4	-0.4	2.8	1688894808206
10.4	1.8	1.9	1688894808226
13.7	7.6	8.0	1688894808246
15.9	17.4	13.7	1688894808266
12.8	2.8	3.2	1688894808286
13.1	-6.5	6.4	1688894808306
9.7	-8.2	12.2	1688894808326
6.9	-6.4	9.9	1688894808346
5.0	-2.3	4.7	1688894808366
4.9	-1.8	0.2	1688894808386
5.2	-13.1	-1.6	1688894808406
9.6	-6.7	0.4	1688894808426
10.8	0.6	1.8	1688894808446
10.8	1.8	4.0	1688894808466
11.4	9.3	1.7	1688894808486
13.3	9.9	0.1	1688894808506
14.6	-0.1	-2.5	1688894808526
9.5	1.1	-0.1	1688894808546
7.5	-4.6	3.3	1688894808566
6.8	-3.4	5.3	1688894808586
6.1	-2.9	6.0	1688894808606
6.5	-0.2	3.5	1688894808626
7.0	-2.3	2.4	1688894808646
11.0	-5.5	3.9	1688894808666
10.7	-2.6	4.9	1688894808686
7.6	-1.0	2.3	1688894808706
8.2	-3.1	2.5	1688894808726
10.2	-5.9	6.3	1688894808746
10.1	-3.7	6.8	1688894808766
6.2	0.3	2.2	1688894808786
8.6	0.7	5.1	1688894808806
13.3	-1.5	3.5	1688894808826
8.9	1.8	-0.9	1688894808846
6.5	1.6	-0.2	1688894808866
10.4	-3.1	4.2	1688894808886
5.3	-1.8	5.5	1688894808906
5.4	-1.1	5.4	1688894808926
5.2	-0.9	5.7	1688894808946
5.5	-2.0	5.4	1688894808966
5.2	-2.0	5.8	1688894808986
5.2	-2.8	6.9	1688894809006
5.3	-4.1	6.5	1688894809026
5.3	-1.8	5.5	1688894809046
5.4	-1.1	5.4	1688894809066
5.2	-0.9	5.7	1688894809086
5.5	-2.0	5.4	1688894809106
5.2	-2.0	5.8	1688894809126
5.2	-2.8	6.9	1688894809146
5.3	-4.1	6.5	1688894809166
5.3	-1.8	5.5	1688894809186
5.4	-1.1	5.4	1688894809206
5.2	-0.9	5.7	1688894809226
5.5	-2.0	5.4	1688894809246
5.2	-2.0	5.8	1688894809266
5.2	-2.8	6.9	1688894809286
5.3	-4.1	6.5	1688894809306
5.3	-1.8	5.5	1688894809326
5.4	-1.1	5.4	1688894809346
5.2	-0.9	5.7	1688894809366
5.5	-2.0	5.4	1688894809386
5.2	-2.0	5.8	1688894809406
5.2	-2.8	6.9	1688894809426
5.3	-4.1	6.5	1688894809446
4.3	-4.9	6.3	1688894809466
3.1	-5.3	5.6	1688894809486
1.7	-7.5	5.8	1688894809506
0.1	-8.6	7.3	1688894809526
-0.1	-8.8	8.1	1688894809546
0.4	-9.4	7.7	1688894809566
-0.5	-8.9	6.8	1688894809586
-1.3	-8.2	6.8	1688894809606
-1.2	-8.1	7.0	1688894809626
-1.6	-8.5	6.8	1688894809646
-2.4	-7.8	7.2	1688894809666
-2.4	-7.4	7.8	1688894809686
-2.3	-7.8	6.9	1688894809706
-2.3	-7.3	7.6	1688894809726
-2.4	-5.8	8.5	1688894809746
-2.6	-5.2	9.0	1688894809766
-2.4	-5.0	9.3	1688894809786
-1.6	-4.9	9.5	1688894809806
-1.5	-4.8	9.2	1688894809826
-1.4	-4.3	9.1	1688894809846
-0.8	-3.3	9.1	1688894809866
-0.1	-2.9	9.7	1688894809886
0.0	-1.9	9.8	1688894809906
-0.4	-1.6	9.9	1688894809926
0.2	-2.7	10.1	1688894809946
1.1	-2.8	10.0	1688894809966
-0.1	-2.7	10.3	1688894809986
-0.7	-3.8	11.3	1688894810006
0.2	-4.4	12.8	1688894810026
1.0	-1.8	12.2	1688894810046
1.3	-0.2	10.0	1688894810066
1.7	-0.2	7.5	1688894810086
0.6	-0.8	6.4	1688894810106
-0.4	-2.0	8.1	1688894810126
-0.4	-1.0	8.5	1688894810146
-1.0	0.2	7.4	1688894810166
-0.3	0.0	6.1	1688894810186
0.7	-0.1	5.8	1688894810206
1.6	1.3	7.2	1688894810226
2.9	1.5	8.1	1688894810246
3.7	2.3	7.5	1688894810266
3.8	3.4	6.3	1688894810286
3.4	4.4	5.0	1688894810306
2.9	4.5	4.2	1688894810326
2.6	4.0	5.5	1688894810346
2.3	3.4	6.2	1688894810366
1.9	3.6	5.4	1688894810386
1.1	4.1	4.0	1688894810406
0.1	5.3	3.4	1688894810426
-1.3	6.2	3.5	1688894810446
-2.5	6.0	4.1	1688894810466
-4.5	6.9	5.3	1688894810486
-7.5	6.8	6.7	1688894810506
-9.6	6.4	7.3	1688894810526
-9.3	6.5	7.0	1688894810546
-8.2	5.4	6.9	1688894810566
-6.7	4.3	7.0	1688894810586
-5.4	4.0	7.4	1688894810606
-4.0	3.7	7.4	1688894810626
-3.8	2.8	6.7	1688894810646
-5.0	3.0	6.3	1688894810666
-5.5	2.9	6.2	1688894810686
-4.8	1.3	7.5	1688894810706
-3.5	1.1	8.1	1688894810726
-3.6	0.5	8.4	1688894810746
-5.1	-1.6	7.5	1688894810766
-5.6	-3.0	7.0	1688894810786
-5.4	-3.5	6.8	1688894810806
-6.1	-4.1	6.2	1688894810826
-9.0	-4.2	5.2	1688894810846
-9.7	-3.0	5.5	1688894810866
-8.8	-5.1	3.9	1688894810886
-9.8	-7.7	3.0	1688894810906
-10.1	-6.9	4.0	1688894810926
-10.2	-6.3	5.3	1688894810946
-9.6	-5.9	6.7	1688894810966
-7.5	-8.9	4.9	1688894810986
-5.7	-9.9	4.7	1688894811006
-5.2	-8.1	6.4	1688894811026
-5.8	-7.0	7.1	1688894811046
-5.2	-5.4	6.8	1688894811066
-4.3	-4.5	6.6	1688894811086
-4.2	-5.4	6.8	1688894811106
-4.1	-5.1	7.2	1688894811126
-3.7	-3.8	7.6	1688894811146
-3.5	-2.2	8.0	1688894811166
-3.6	-1.4	7.5	1688894811186
-2.7	-2.9	7.7	1688894811206
-1.8	-2.9	8.3	1688894811226
-2.0	-2.2	8.6	1688894811246
-1.6	-1.6	8.7	1688894811266
-0.3	-0.5	8.5	1688894811286
-0.1	0.7	8.8	1688894811306
0.3	1.5	9.7	1688894811326
1.6	1.8	10.5	1688894811346
2.3	1.1	10.6	1688894811366
1.4	0.9	9.7	1688894811386
0.9	0.5	10.3	1688894811406
1.5	-0.5	10.9	1688894811426
0.6	-0.3	10.6	1688894811446
-0.7	0.6	11.0	1688894811466
-0.8	0.4	11.1	1688894811486
-0.3	0.4	11.6	1688894811506
-0.9	-0.1	11.3	1688894811526
-0.8	-0.7	11.4	1688894811546
0.0	0.7	12.3	1688894811566
2.1	0.5	11.7	1688894811586
2.1	0.7	11.0	1688894811606
0.0	0.8	11.2	1688894811626
-1.6	0.8	11.3	1688894811646
-1.6	0.8	10.9	1688894811666
-0.7	1.7	10.2	1688894811686
-1.1	2.4	9.7	1688894811706
-1.5	2.5	9.3	1688894811726
-1.9	2.2	8.5	1688894811746
-1.6	1.5	7.5	1688894811766
-1.0	1.3	6.6	1688894811786
-0.8	1.6	5.8	1688894811806
-1.2	2.8	6.1	1688894811826
-1.7	2.4	6.4	1688894811846
-1.6	1.3	5.8	1688894811866
-1.7	1.6	5.1	1688894811886
-2.1	2.7	4.1	1688894811906
-3.7	2.5	3.5	1688894811926
-6.1	1.1	3.8	1688894811946
-7.5	1.5	3.2	1688894811966
-7.7	1.5	2.9	1688894811986
-8.4	2.1	2.5	1688894812006
-10.0	1.6	2.8	1688894812026
-10.2	1.8	3.8	1688894812046
-9.1	1.6	4.8	1688894812066
-8.9	1.3	4.4	1688894812086
-8.6	1.2	4.8	1688894812106
-7.8	2.8	3.8	1688894812126
-8.8	3.8	1.9	1688894812146
-8.0	4.2	2.3	1688894812166
-6.6	2.5	2.5	1688894812186
-6.6	4.0	1.1	1688894812206
-6.6	7.2	0.4	1688894812226
-5.0	7.0	0.7	1688894812246
-4.5	5.8	1.3	1688894812266
-5.2	7.5	0.9	1688894812286
-6.3	9.0	0.6	1688894812306
-7.1	8.6	1.1	1688894812326
-7.0	8.8	1.6	1688894812346
-6.9	9.5	1.1	1688894812366
-7.3	6.8	1.1	1688894812386
-8.2	5.4	2.3	1688894812406
-9.0	6.4	5.1	1688894812426
-9.4	7.9	6.1	1688894812446
-10.1	7.5	5.7	1688894812466
-12.0	5.9	4.9	1688894812486
-10.8	5.5	4.8	1688894812506
-9.0	3.0	4.8	1688894812526
-9.3	3.2	4.3	1688894812546
-9.4	4.0	4.6	1688894812566
-9.3	2.6	4.6	1688894812586
-9.6	2.4	3.8	1688894812606
-9.2	2.9	3.4	1688894812626
-8.6	3.2	3.2	1688894812646
-8.9	1.9	3.4	1688894812666
-9.1	1.1	3.9	1688894812686
-8.8	1.0	3.7	1688894812706
-9.2	0.4	2.9	1688894812726
-8.7	0.5	2.2	1688894812746
-8.1	0.5	1.7	1688894812766
-7.7	-1.0	1.1	1688894812786
-7.7	-2.3	1.1	1688894812806
-8.4	-2.4	-0.9	1688894812826
-9.2	-1.1	-1.6	1688894812846
-8.8	-1.7	-2.2	1688894812866
-9.6	-1.7	-3.2	1688894812886
-9.2	-2.6	-4.3	1688894812906
-8.4	-5.4	-3.9	1688894812926
-8.8	-4.4	-3.1	1688894812946
-8.4	-2.4	-0.9	1688894812966
-9.2	-1.1	-1.6	1688894812986
-8.8	-1.7	-2.2	1688894813006
-9.6	-1.7	-3.2	1688894813026
-9.2	-2.6	-4.3	1688894813046
-8.4	-5.4	-3.9	1688894813066
-8.8	-4.4	-3.1	1688894813086
-8.4	-2.4	-0.9	1688894813106
-9.2	-1.1	-1.6	1688894813126
-8.8	-1.7	-2.2	1688894813146
-9.6	-1.7	-3.2	1688894813166
-9.2	-2.6	-4.3	1688894813186
-8.4	-5.4	-3.9	1688894813206
-8.8	-4.4	-3.1	1688894813226
-9.0	-3.3	-3.1	1688894813246
-8.8	-3.0	-3.3	1688894813266
-9.1	-3.0	-3.5	1688894813286
-8.8	-3.2	-3.1	1688894813306
-8.4	-3.4	-2.9	1688894813326
-8.4	-3.1	-3.2	1688894813346
-8.6	-2.9	-3.3	1688894813366
-8.9	-2.4	-3.7	1688894813386
-8.9	-2.3	-3.6	1688894813406
-8.8	-3.2	-4.1	1688894813426
-8.9	-3.7	-4.1	1688894813446
-8.6	-3.1	-4.1	1688894813466
-8.9	-2.6	-3.8	1688894813486
-8.7	-2.0	-3.5	1688894813506
-8.7	-2.4	-3.8	1688894813526
-8.9	-3.0	-3.8	1688894813546
-8.6	-2.6	-3.5	1688894813566
-8.7	-2.0	-3.5	1688894813586
-8.7	-2.3	-3.2	1688894813606
-8.6	-2.1	-3.2	1688894813626
-8.5	-1.7	-2.9	1688894813646
-8.5	-1.6	-3.1	1688894813666
-8.5	-2.7	-3.5	1688894813686
-8.3	-2.4	-3.6	1688894813706
-8.2	-2.0	-3.8	1688894813726
-8.1	-3.3	-4.6	1688894813746
-8.1	-3.0	-5.3	1688894813766
-8.5	-2.8	-5.6	1688894813786
-8.2	-3.0	-5.5	1688894813806
-8.3	-1.9	-5.2	1688894813826
-8.2	-1.7	-5.7	1688894813846
-8.3	-2.6	-6.7	1688894813866
-8.4	-2.6	-6.7	1688894813886
-8.3	-2.3	-6.4	1688894813906
-7.9	-2.5	-6.0	1688894813926
-8.0	-1.7	-6.0	1688894813946
-8.2	-1.4	-6.2	1688894813966
-8.0	-1.7	-6.4	1688894813986
-8.1	-1.9	-6.4	1688894814006
-7.9	-2.0	-5.7	1688894814026
-7.9	-2.6	-5.4	1688894814046
-8.0	-3.2	-5.3	1688894814066
-7.9	-3.4	-5.5	1688894814086
-8.1	-3.6	-5.1	1688894814106
-8.2	-3.1	-4.8	1688894814126
-8.4	-2.5	-4.6	1688894814146
-8.6	-2.3	-4.5	1688894814166
-8.4	-2.2	-5.1	1688894814186
-8.8	-2.3	-5.3	1688894814206
-8.9	-2.7	-4.9	1688894814226
-8.4	-3.0	-4.3	1688894814246
-8.6	-3.4	-4.9	1688894814266
-9.2	-2.8	-4.4	1688894814286
-9.1	-2.7	-4.1	1688894814306
-8.4	-2.4	-4.2	1688894814326
-9.0	-1.6	-2.9	1688894814346
-9.2	-1.4	-2.5	1688894814366
-8.7	-1.3	-2.7	1688894814386
-8.2	-2.2	-3.5	1688894814406
-8.0	-3.2	-4.0	1688894814426
-7.9	-2.6	-3.9	1688894814446
-7.8	-1.6	-3.5	1688894814466
-7.8	-1.3	-3.5	1688894814486
-8.3	-1.8	-3.8	1688894814506
-9.8	-2.5	-3.7	1688894814526
-10.2	-3.1	-4.7	1688894814546
-8.1	-2.9	-4.0	1688894814566
-8.9	-2.6	-3.5	1688894814586
-9.3	-3.0	-3.6	1688894814606
-8.8	-4.1	-3.7	1688894814626
-9.3	-3.3	-4.2	1688894814646
-9.2	-2.5	-4.6	1688894814666
-9.3	-2.4	-4.5	1688894814686
-9.2	-2.0	-4.3	1688894814706
-9.0	-2.2	-3.7	1688894814726
-8.8	-2.6	-3.6	1688894814746
-9.1	-3.4	-4.2	1688894814766
-8.7	-3.7	-3.6	1688894814786
-8.6	-2.9	-2.8	1688894814806
-8.4	-2.5	-2.3	1688894814826
-8.7	-2.7	-1.3	1688894814846
-8.6	-1.3	-0.9	1688894814866
-8.9	-0.5	-0.8	1688894814886
-9.1	-1.6	-0.3	1688894814906
-8.7	-1.1	0.1	1688894814926
-8.2	0.7	1.1	1688894814946
-8.5	0.3	1.5	1688894814966
-8.4	0.3	1.7	1688894814986
-8.4	1.1	1.4	1688894815006
-8.3	-0.1	1.2	1688894815026
-7.9	0.3	2.5	1688894815046
-7.7	1.0	4.3	1688894815066
-8.3	1.4	3.8	1688894815086
-7.6	-0.7	4.5	1688894815106
-7.2	-0.2	5.5	1688894815126
-7.1	0.6	7.5	1688894815146
-12.4	-4.0	23.8	1688894815166
-3.6	-0.8	11.5	1688894815186
-4.0	1.8	8.4	1688894815206
-7.7	1.6	7.0	1688894815226
-8.2	-0.8	4.8	1688894815246
-7.4	-3.1	3.0	1688894815266
-8.1	-2.1	3.1	1688894815286
-7.9	-2.2	3.5	1688894815306
-8.2	-3.2	3.9	1688894815326
-8.4	-2.4	4.8	1688894815346
-8.2	-1.8	5.2	1688894815366
-7.9	-1.3	5.6	1688894815386
-7.9	-0.7	5.6	1688894815406
-7.8	-0.1	5.6	1688894815426
-8.0	0.2	5.3	1688894815446
-7.8	0.1	5.0	1688894815466
-7.6	-0.1	4.8	1688894815486
-7.9	-0.1	4.8	1688894815506
