x	y	z	timestamp
9.5	-4.8	-9.3	1688662660366
9.6	-4.6	-10.4	1688662660386
9.6	-4.9	-10.1	1688662660406
8.6	-4.8	-9.3	1688662660426
8.6	-5.0	-9.4	1688662660446
8.8	-4.1	-10.1	1688662660466
9.3	-4.3	-9.8	1688662660486
9.4	-4.6	-9.5	1688662660506
9.8	-4.0	-10.1	1688662660526
10.1	-4.3	-9.5	1688662660546
11.2	-4.4	-10.3	1688662660566
11.1	-4.4	-9.7	1688662660586
11.1	-4.6	-10.4	1688662660606
11.5	-4.4	-11.2	1688662660626
11.9	-4.8	-11.0	1688662660646
11.6	-4.8	-11.8	1688662660666
11.4	-4.6	-11.4	1688662660686
10.7	-5.0	-11.4	1688662660706
9.7	-4.7	-11.9	1688662660726
8.6	-5.1	-11.6	1688662660746
7.2	-4.4	-11.9	1688662660766
6.5	-4.4	-11.1	1688662660786
5.0	-4.1	-9.9	1688662660806
3.6	-3.6	-9.2	1688662660826
2.9	-3.7	-8.7	1688662660846
1.8	-3.7	-8.8	1688662660866
1.6	-2.9	-7.6	1688662660886
0.1	-2.2	-6.2	1688662660906
-0.5	-3.3	-5.7	1688662660926
-0.9	-2.0	-5.6	1688662660946
-1.4	-1.7	-5.2	1688662660966
-2.2	-1.7	-5.0	1688662660986
-2.5	-2.0	-3.7	1688662661006
-3.3	-1.1	-3.3	1688662661026
-3.8	-1.3	-2.6	1688662661046
-4.2	-1.4	-2.5	1688662661066
-4.7	-0.9	-1.3	1688662661086
-5.3	-0.6	-1.0	1688662661106
-5.8	-1.8	-1.3	1688662661126
-6.4	-0.8	-0.5	1688662661146
-7.2	-0.6	-0.5	1688662661166
-8.0	-2.0	-0.1	1688662661186
-8.7	-2.5	1.2	1688662661206
-9.6	-1.3	2.0	1688662661226
-9.6	-1.2	2.6	1688662661246
-10.2	-1.5	2.8	1688662661266
-6.8	-0.3	1.9	1688662661286
-6.6	-0.7	1.4	1688662661306
-7.0	-0.5	1.2	1688662661326
-6.7	-0.3	0.7	1688662661346
-6.1	-0.8	-0.4	1688662661366
-5.7	-0.8	-1.2	1688662661386
-5.6	-1.4	-1.3	1688662661406
-6.8	-0.3	1.9	1688662661426
-6.6	-0.7	1.4	1688662661446
-7.0	-0.5	1.2	1688662661466
-6.7	-0.3	0.7	1688662661486
-6.1	-0.8	-0.4	1688662661506
-5.7	-0.8	-1.2	1688662661526
-5.6	-1.4	-1.3	1688662661546
-6.8	-0.3	1.9	1688662661566
-6.6	-0.7	1.4	1688662661586
-7.0	-0.5	1.2	1688662661606
-6.7	-0.3	0.7	1688662661626
-6.1	-0.8	-0.4	1688662661646
-5.7	-0.8	-1.2	1688662661666
-5.6	-1.4	-1.3	1688662661686
-5.0	-2.0	-2.2	1688662661706
-3.3	-2.1	-3.1	1688662661726
-2.2	-3.0	-4.0	1688662661746
-2.5	-2.2	-4.9	1688662661766
-3.6	-2.4	-2.9	1688662661786
-2.1	-2.8	-2.8	1688662661806
0.5	-3.0	-8.0	1688662661826
1.5	-3.2	-9.0	1688662661846
2.0	-5.8	-6.9	1688662661866
1.4	-4.7	-10.2	1688662661886
3.5	-4.0	-16.2	1688662661906
6.8	-7.0	-12.8	1688662661926
5.0	-4.7	-6.1	1688662661946
4.3	-3.1	-7.3	1688662661966
10.4	-8.3	-13.5	1688662661986
9.7	-7.4	-11.9	1688662662006
8.2	-5.6	-9.3	1688662662026
9.6	-6.6	-8.8	1688662662046
10.0	-6.6	-9.4	1688662662066
10.4	-6.7	-9.6	1688662662086
10.6	-6.1	-8.9	1688662662106
10.2	-6.0	-7.1	1688662662126
11.2	-6.0	-7.6	1688662662146
11.3	-5.2	-7.6	1688662662166
10.8	-5.3	-8.4	1688662662186
10.4	-5.4	-7.0	1688662662206
9.8	-4.3	-6.8	1688662662226
9.9	-4.5	-7.8	1688662662246
9.6	-5.4	-8.4	1688662662266
9.7	-5.5	-9.2	1688662662286
9.2	-4.3	-8.3	1688662662306
8.9	-4.9	-7.7	1688662662326
9.1	-5.2	-8.6	1688662662346
8.6	-4.7	-8.6	1688662662366
8.8	-4.6	-8.5	1688662662386
8.8	-4.5	-9.1	1688662662406
9.3	-4.5	-8.6	1688662662426
9.3	-4.6	-8.8	1688662662446
9.7	-4.9	-10.2	1688662662466
10.3	-5.0	-10.2	1688662662486
10.9	-4.7	-10.6	1688662662506
11.3	-5.2	-10.2	1688662662526
10.6	-5.2	-10.0	1688662662546
11.3	-5.7	-11.7	1688662662566
11.5	-5.7	-12.5	1688662662586
11.4	-5.7	-12.7	1688662662606
10.3	-5.4	-11.8	1688662662626
9.8	-5.5	-12.1	1688662662646
9.0	-5.5	-11.9	1688662662666
7.5	-4.7	-11.7	1688662662686
6.2	-4.7	-11.3	1688662662706
5.1	-4.2	-10.8	1688662662726
3.7	-4.1	-9.7	1688662662746
3.0	-3.4	-9.0	1688662662766
2.2	-2.6	-9.3	1688662662786
1.8	-3.0	-7.7	1688662662806
0.7	-2.3	-8.8	1688662662826
1.1	-2.9	-8.6	1688662662846
-0.1	-1.9	-6.3	1688662662866
-1.0	-1.8	-6.0	1688662662886
-1.2	-1.3	-6.1	1688662662906
-2.1	-2.2	-4.8	1688662662926
-3.1	-1.7	-4.1	1688662662946
-3.7	-0.6	-3.9	1688662662966
-4.0	-0.8	-2.8	1688662662986
-5.3	-1.1	-3.1	1688662663006
-5.5	-0.8	-2.3	1688662663026
-5.4	-0.6	-1.4	1688662663046
-6.3	-0.4	-0.8	1688662663066
-7.0	-0.6	-0.7	1688662663086
-6.8	-0.7	1.0	1688662663106
-7.8	-1.8	2.6	1688662663126
-8.6	-0.6	2.6	1688662663146
-8.3	0.2	2.8	1688662663166
-8.2	-2.9	4.6	1688662663186
-9.1	-1.3	5.6	1688662663206
-8.1	0.8	5.9	1688662663226
-7.9	-1.1	5.9	1688662663246
-7.8	-2.2	6.4	1688662663266
-7.8	0.3	7.3	1688662663286
-7.4	-0.8	6.9	1688662663306
-7.4	-1.2	6.5	1688662663326
-7.7	-0.6	5.8	1688662663346
-7.6	-0.5	5.5	1688662663366
-7.5	-1.0	5.0	1688662663386
-7.7	-0.6	4.3	1688662663406
-7.1	-0.2	3.7	1688662663426
-7.0	-0.6	3.2	1688662663446
-6.9	-0.4	2.6	1688662663466
-6.8	-0.3	2.2	1688662663486
-6.8	-0.3	2.0	1688662663506
-6.6	-0.3	1.6	1688662663526
-6.5	0.0	0.7	1688662663546
-6.1	-0.3	-0.1	1688662663566
-5.5	-0.7	-1.0	1688662663586
-5.2	-1.3	-0.8	1688662663606
-5.7	-0.8	-0.6	1688662663626
-5.2	-0.5	-1.9	1688662663646
-3.5	-1.2	-3.7	1688662663666
-2.4	-1.3	-5.3	1688662663686
-2.0	-3.2	-2.9	1688662663706
-2.0	-2.4	-1.5	1688662663726
-0.2	-4.3	-7.6	1688662663746
1.7	-2.7	-12.3	1688662663766
5.1	-2.7	-5.3	1688662663786
2.7	-4.8	-6.1	1688662663806
5.2	-4.6	-11.7	1688662663826
8.2	-4.7	-13.7	1688662663846
5.9	-6.0	-10.7	1688662663866
4.5	-6.2	-10.7	1688662663886
7.9	-7.0	-11.3	1688662663906
8.6	-5.5	-13.0	1688662663926
9.2	-7.3	-13.0	1688662663946
9.9	-7.3	-10.9	1688662663966
9.8	-6.7	-8.9	1688662663986
10.8	-6.2	-9.8	1688662664006
11.4	-7.4	-10.1	1688662664026
11.2	-5.8	-9.7	1688662664046
10.5	-5.5	-8.3	1688662664066
10.9	-6.0	-7.1	1688662664086
10.9	-5.3	-8.1	1688662664106
10.2	-4.8	-8.3	1688662664126
9.5	-6.3	-8.2	1688662664146
9.1	-5.7	-7.6	1688662664166
8.6	-5.3	-8.7	1688662664186
8.7	-6.6	-12.5	1688662664206
8.2	-6.7	-11.0	1688662664226
7.8	-4.2	-4.9	1688662664246
7.5	-3.2	-8.0	1688662664266
9.2	-4.6	-10.8	1688662664286
8.9	-3.5	-10.6	1688662664306
9.6	-4.0	-9.8	1688662664326
9.4	-5.0	-8.8	1688662664346
9.9	-5.6	-10.5	1688662664366
10.4	-6.1	-11.5	1688662664386
10.4	-6.3	-11.5	1688662664406
9.9	-6.3	-10.1	1688662664426
9.9	-6.2	-11.1	1688662664446
10.7	-5.9	-11.5	1688662664466
10.2	-5.7	-11.0	1688662664486
9.9	-4.7	-11.7	1688662664506
9.7	-5.1	-12.3	1688662664526
8.5	-4.9	-11.4	1688662664546
7.8	-4.4	-12.2	1688662664566
6.5	-4.1	-11.7	1688662664586
6.5	-5.6	-11.1	1688662664606
4.7	-3.7	-9.4	1688662664626
3.0	-4.5	-9.5	1688662664646
2.6	-3.8	-10.6	1688662664666
2.3	-4.6	-9.2	1688662664686
0.7	-4.2	-8.4	1688662664706
-0.6	-2.6	-6.3	1688662664726
-1.5	-3.1	-7.1	1688662664746
-1.6	-3.1	-7.7	1688662664766
-1.6	-2.2	-5.9	1688662664786
-2.2	-2.3	-4.4	1688662664806
-3.6	-1.3	-3.7	1688662664826
-3.8	-1.5	-3.2	1688662664846
-3.8	-1.4	-2.9	1688662664866
-3.8	-1.1	-2.3	1688662664886
-4.8	-0.9	-2.3	1688662664906
-5.4	-1.2	-1.6	1688662664926
-5.1	-0.7	0.0	1688662664946
-5.9	-1.1	0.5	1688662664966
-6.8	-0.8	0.2	1688662664986
-6.9	-0.6	2.2	1688662665006
-7.9	-1.6	2.4	1688662665026
-8.0	-0.3	3.7	1688662665046
-7.9	-2.0	4.2	1688662665066
-8.2	-0.2	6.2	1688662665086
-8.8	-0.8	5.7	1688662665106
-7.4	-0.5	5.6	1688662665126
-7.9	0.4	6.6	1688662665146
-8.6	-1.9	6.7	1688662665166
-8.7	-0.8	5.3	1688662665186
-6.8	-0.5	2.4	1688662665206
-6.9	-0.6	2.1	1688662665226
-6.6	-0.7	1.5	1688662665246
-6.6	-0.6	1.1	1688662665266
-6.8	-0.7	0.5	1688662665286
-6.5	-1.2	-0.6	1688662665306
-5.9	-1.0	-0.8	1688662665326
-6.8	-0.5	2.4	1688662665346
-6.9	-0.6	2.1	1688662665366
-6.6	-0.7	1.5	1688662665386
-6.6	-0.6	1.1	1688662665406
-6.8	-0.7	0.5	1688662665426
-6.5	-1.2	-0.6	1688662665446
-5.9	-1.0	-0.8	1688662665466
-6.4	-0.7	-0.8	1688662665486
-6.6	-1.1	-1.2	1688662665506
-5.5	-1.4	-1.9	1688662665526
-3.8	-1.9	-3.7	1688662665546
-3.8	-1.9	-4.9	1688662665566
-4.2	-1.9	-4.5	1688662665586
-2.0	-2.7	-6.4	1688662665606
0.0	-3.4	-7.1	1688662665626
0.5	-5.0	-7.4	1688662665646
1.1	-3.3	-10.4	1688662665666
2.8	-2.9	-9.5	1688662665686
4.8	-6.2	-9.5	1688662665706
5.1	-4.3	-11.2	1688662665726
7.5	-4.6	-12.7	1688662665746
8.5	-6.1	-10.2	1688662665766
7.0	-4.0	-8.4	1688662665786
9.3	-3.9	-13.4	1688662665806
11.3	-6.3	-10.9	1688662665826
8.4	-5.0	-10.1	1688662665846
8.4	-3.5	-11.2	1688662665866
9.3	-4.3	-12.0	1688662665886
8.0	-4.3	-10.0	1688662665906
7.6	-3.8	-7.4	1688662665926
8.6	-3.6	-9.2	1688662665946
10.6	-4.0	-10.7	1688662665966
10.1	-3.9	-9.9	1688662665986
9.4	-3.0	-7.1	1688662666006
9.6	-3.1	-6.5	1688662666026
10.5	-2.5	-8.0	1688662666046
9.8	-4.0	-9.0	1688662666066
9.5	-4.3	-8.4	1688662666086
9.2	-4.3	-6.5	1688662666106
9.4	-4.0	-7.1	1688662666126
9.9	-3.8	-9.2	1688662666146
9.5	-5.0	-8.7	1688662666166
9.3	-3.9	-7.1	1688662666186
8.8	-3.0	-5.4	1688662666206
9.1	-4.0	-6.1	1688662666226
9.4	-2.9	-6.5	1688662666246
9.7	-3.1	-6.4	1688662666266
10.1	-2.8	-6.1	1688662666286
10.1	-1.6	-5.0	1688662666306
10.3	-1.7	-5.4	1688662666326
11.0	-2.4	-6.8	1688662666346
10.9	-2.3	-6.5	1688662666366
10.7	-1.9	-5.9	1688662666386
9.9	-2.5	-4.3	1688662666406
9.7	-1.6	-4.1	1688662666426
9.8	-2.2	-4.9	1688662666446
10.0	-2.1	-5.4	1688662666466
10.2	-1.7	-6.1	1688662666486
9.4	-0.7	-5.2	1688662666506
8.9	-2.1	-4.3	1688662666526
10.2	-2.6	-5.5	1688662666546
9.2	-2.0	-7.2	1688662666566
7.8	-3.9	-6.1	1688662666586
5.9	-2.1	-4.3	1688662666606
5.6	-5.3	-4.3	1688662666626
5.4	-1.9	-5.4	1688662666646
5.8	-4.2	-6.1	1688662666666
5.3	-2.9	-7.4	1688662666686
5.3	-1.8	-7.5	1688662666706
5.7	-5.3	-7.0	1688662666726
5.4	-5.4	-9.3	1688662666746
5.0	-2.7	-8.9	1688662666766
4.8	-4.2	-7.6	1688662666786
4.4	-6.6	-6.3	1688662666806
5.4	-5.0	-4.4	1688662666826
5.2	-7.7	-3.9	1688662666846
6.5	-9.3	-4.6	1688662666866
6.4	-8.0	-3.8	1688662666886
4.4	-4.6	-5.2	1688662666906
5.7	-4.8	-0.5	1688662666926
3.4	-5.0	-1.6	1688662666946
5.3	-5.6	-0.9	1688662666966
6.4	-4.5	-0.5	1688662666986
5.5	-3.4	-0.8	1688662667006
6.0	-1.5	-1.1	1688662667026
5.9	-1.8	-0.6	1688662667046
6.5	-3.6	-1.6	1688662667066
7.2	-3.9	-1.8	1688662667086
7.6	-4.4	-1.7	1688662667106
8.5	-4.4	-1.7	1688662667126
8.9	-4.1	-1.6	1688662667146
9.7	-4.1	-1.9	1688662667166
11.1	-4.5	-2.2	1688662667186
12.8	-4.8	-2.5	1688662667206
14.4	-4.2	-2.7	1688662667226
15.5	-3.2	-2.5	1688662667246
16.4	-2.1	-2.6	1688662667266
16.3	-2.0	-2.6	1688662667286
14.9	-3.0	-2.2	1688662667306
13.4	-6.7	-3.0	1688662667326
12.0	-6.9	-2.8	1688662667346
10.5	-6.1	-2.8	1688662667366
9.0	-4.9	-2.6	1688662667386
9.5	-6.2	-3.2	1688662667406
10.1	-8.8	-3.3	1688662667426
10.5	-7.3	-2.1	1688662667446
10.6	-5.9	-1.8	1688662667466
10.4	-4.9	-1.3	1688662667486
10.8	-3.9	0.2	1688662667506
11.2	-2.0	1.2	1688662667526
10.2	-1.2	0.4	1688662667546
10.1	-0.4	0.5	1688662667566
10.4	-0.9	0.8	1688662667586
10.5	-0.0	1.9	1688662667606
11.0	1.1	1.5	1688662667626
10.4	2.8	0.6	1688662667646
9.3	2.9	0.5	1688662667666
10.6	2.1	1.1	1688662667686
11.6	0.8	1.5	1688662667706
12.8	-0.5	1.1	1688662667726
13.3	0.3	1.4	1688662667746
13.3	0.4	1.2	1688662667766
13.9	0.4	0.7	1688662667786
13.4	2.0	0.0	1688662667806
12.0	3.5	0.0	1688662667826
10.9	3.9	0.4	1688662667846
10.1	2.7	1.1	1688662667866
10.2	2.3	-0.4	1688662667886
9.6	5.6	0.4	1688662667906
9.4	4.6	0.7	1688662667926
10.7	1.1	0.5	1688662667946
10.7	1.3	-0.5	1688662667966
10.2	1.7	-0.9	1688662667986
11.0	-0.1	-1.2	1688662668006
11.2	-1.7	0.0	1688662668026
10.9	-0.9	1.6	1688662668046
9.7	0.9	1.8	1688662668066
9.4	1.0	0.9	1688662668086
9.5	0.2	-0.2	1688662668106
8.5	1.9	-0.6	1688662668126
8.2	1.4	-1.7	1688662668146
9.3	-0.9	-3.0	1688662668166
10.9	-6.1	-1.9	1688662668186
9.2	-9.6	-0.1	1688662668206
7.8	-7.8	1.7	1688662668226
7.9	-5.8	2.3	1688662668246
8.4	-5.4	3.5	1688662668266
9.7	-7.4	4.0	1688662668286
11.0	-8.1	2.9	1688662668306
10.6	-4.8	2.1	1688662668326
10.1	-2.0	3.1	1688662668346
11.3	-0.2	2.9	1688662668366
12.3	-1.0	2.6	1688662668386
13.1	-0.6	2.4	1688662668406
12.7	0.3	2.6	1688662668426
13.1	0.6	2.1	1688662668446
13.0	0.8	1.9	1688662668466
13.8	0.8	2.4	1688662668486
13.7	1.5	3.3	1688662668506
12.9	3.1	3.5	1688662668526
12.0	4.0	3.3	1688662668546
11.8	3.3	2.5	1688662668566
10.7	3.6	1.8	1688662668586
10.2	4.3	1.7	1688662668606
9.8	3.8	1.7	1688662668626
9.4	3.2	1.7	1688662668646
8.9	1.7	1.6	1688662668666
8.9	0.2	1.3	1688662668686
8.4	-1.5	1.1	1688662668706
8.3	-3.2	0.0	1688662668726
8.7	-3.9	-1.1	1688662668746
8.7	-4.8	-0.2	1688662668766
7.7	-3.0	1.6	1688662668786
7.2	-0.9	2.5	1688662668806
7.9	-1.7	1.0	1688662668826
8.4	-3.7	-0.0	1688662668846
8.8	-3.8	-0.1	1688662668866
7.9	-1.6	1.4	1688662668886
8.8	-2.7	2.0	1688662668906
10.0	-6.2	1.1	1688662668926
9.2	-6.7	1.9	1688662668946
8.7	-5.6	2.3	1688662668966
8.5	-5.5	2.1	1688662668986
9.3	-6.5	1.9	1688662669006
10.1	-7.4	1.3	1688662669026
10.5	-7.1	1.3	1688662669046
11.6	-4.7	1.3	1688662669066
12.4	-2.2	1.3	1688662669086
12.3	-0.9	1.8	1688662669106
12.6	-1.1	2.5	1688662669126
12.6	0.3	1.4	1688662669146
12.6	1.6	1.4	1688662669166
12.2	2.1	2.7	1688662669186
12.2	2.5	3.9	1688662669206
11.6	3.1	3.3	1688662669226
11.2	1.5	2.4	1688662669246
11.1	-3.1	-2.2	1688662669266
10.6	-4.0	-1.8	1688662669286
9.9	-4.0	-0.5	1688662669306
8.7	-3.8	0.9	1688662669326
9.5	-2.1	0.2	1688662669346
8.5	-2.4	-0.2	1688662669366
8.3	-1.9	-0.1	1688662669386
11.1	-3.1	-2.2	1688662669406
10.6	-4.0	-1.8	1688662669426
9.9	-4.0	-0.5	1688662669446
8.7	-3.8	0.9	1688662669466
9.5	-2.1	0.2	1688662669486
8.5	-2.4	-0.2	1688662669506
8.3	-1.9	-0.1	1688662669526
8.0	-1.6	0.8	1688662669546
7.6	-2.0	1.2	1688662669566
7.9	-2.1	1.2	1688662669586
8.2	-2.5	1.7	1688662669606
8.6	-4.3	1.8	1688662669626
8.5	-4.8	2.1	1688662669646
8.6	-3.6	2.1	1688662669666
9.0	-4.9	2.2	1688662669686
8.9	-6.5	2.9	1688662669706
8.2	-5.7	3.5	1688662669726
8.8	-5.9	2.8	1688662669746
9.1	-4.2	1.6	1688662669766
8.9	-4.0	1.6	1688662669786
9.8	-4.4	1.2	1688662669806
11.8	-2.9	2.5	1688662669826
13.7	-1.9	1.6	1688662669846
15.8	-0.7	2.5	1688662669866
15.3	1.3	3.4	1688662669886
12.7	1.4	4.2	1688662669906
14.8	-0.8	3.4	1688662669926
16.1	-2.0	2.7	1688662669946
12.6	-1.5	2.1	1688662669966
11.3	1.8	2.0	1688662669986
10.4	1.7	1.2	1688662670006
8.8	2.3	-0.3	1688662670026
8.5	0.9	-1.6	1688662670046
8.5	-0.6	-1.5	1688662670066
8.9	-1.7	-1.9	1688662670086
9.2	-2.7	-1.0	1688662670106
9.5	-3.1	-0.1	1688662670126
9.0	-2.7	-0.4	1688662670146
7.8	-2.6	-0.2	1688662670166
7.7	-3.1	-0.2	1688662670186
8.0	-3.3	0.3	1688662670206
7.7	-3.2	0.7	1688662670226
8.1	-1.9	0.4	1688662670246
8.3	-2.9	0.6	1688662670266
7.6	-2.9	1.9	1688662670286
6.8	-2.0	3.4	1688662670306
7.4	-3.8	3.0	1688662670326
7.4	-5.1	3.5	1688662670346
7.5	-4.7	3.3	1688662670366
8.2	-5.7	3.2	1688662670386
8.0	-6.0	3.4	1688662670406
9.1	-7.1	1.9	1688662670426
11.0	-5.6	0.2	1688662670446
12.9	-4.3	0.7	1688662670466
13.6	-3.1	1.4	1688662670486
14.3	-1.0	2.9	1688662670506
13.9	0.3	2.5	1688662670526
13.7	-0.3	2.9	1688662670546
13.9	0.4	3.5	1688662670566
13.0	0.7	4.2	1688662670586
10.6	1.1	3.3	1688662670606
10.9	-0.6	3.0	1688662670626
11.4	-0.5	2.9	1688662670646
11.5	-0.2	2.5	1688662670666
10.7	0.4	1.1	1688662670686
9.9	1.5	0.3	1688662670706
9.5	1.6	-0.1	1688662670726
9.4	-0.2	0.2	1688662670746
9.3	-1.3	0.6	1688662670766
9.6	-1.9	-0.3	1688662670786
9.4	-2.6	-0.8	1688662670806
9.1	-3.2	-0.4	1688662670826
8.9	-3.0	0.6	1688662670846
8.8	-2.7	0.3	1688662670866
9.0	-2.4	-0.8	1688662670886
9.3	-1.4	-0.6	1688662670906
9.0	-0.4	1.2	1688662670926
8.3	-0.6	2.5	1688662670946
8.2	-2.2	3.5	1688662670966
8.0	-3.4	3.3	1688662670986
8.4	-4.0	3.2	1688662671006
8.8	-3.5	2.9	1688662671026
8.2	-3.7	4.3	1688662671046
8.3	-6.0	4.4	1688662671066
7.8	-6.0	2.7	1688662671086
8.9	-6.9	0.1	1688662671106
9.3	-6.5	-0.5	1688662671126
11.0	-6.0	0.1	1688662671146
12.0	-2.9	0.8	1688662671166
10.5	-2.7	2.0	1688662671186
10.9	-1.8	2.0	1688662671206
12.4	-0.6	0.9	1688662671226
14.0	-1.0	2.3	1688662671246
14.3	-1.6	2.1	1688662671266
12.7	-2.4	2.3	1688662671286
12.0	-1.5	3.3	1688662671306
12.2	-0.2	3.6	1688662671326
12.1	0.2	2.7	1688662671346
11.4	-0.1	1.2	1688662671366
10.9	-1.3	0.5	1688662671386
11.3	-2.5	0.4	1688662671406
11.4	-2.3	0.5	1688662671426
10.5	-2.8	-0.1	1688662671446
9.9	-3.3	0.5	1688662671466
10.2	-3.4	0.9	1688662671486
9.2	-3.6	1.2	1688662671506
8.8	-2.4	0.5	1688662671526
8.6	-0.7	0.7	1688662671546
8.0	-0.7	1.2	1688662671566
8.1	-1.7	1.6	1688662671586
7.6	-2.7	1.7	1688662671606
7.0	-3.5	2.3	1688662671626
7.6	-5.1	1.1	1688662671646
7.2	-3.6	1.2	1688662671666
7.5	-2.9	1.3	1688662671686
8.4	-3.9	1.3	1688662671706
8.5	-6.0	1.4	1688662671726
8.4	-7.6	1.6	1688662671746
8.7	-6.6	1.1	1688662671766
9.0	-4.6	0.5	1688662671786
10.5	-3.0	1.0	1688662671806
10.9	-3.9	1.5	1688662671826
12.2	-3.3	1.7	1688662671846
12.5	-2.6	1.7	1688662671866
12.6	-2.3	2.2	1688662671886
13.1	-2.6	1.8	1688662671906
13.4	-2.2	1.6	1688662671926
13.3	-1.7	2.9	1688662671946
13.7	-0.8	4.3	1688662671966
14.3	0.4	5.0	1688662671986
13.6	1.4	3.6	1688662672006
12.5	0.4	2.9	1688662672026
12.5	-1.0	3.3	1688662672046
12.2	-0.0	4.1	1688662672066
11.1	0.1	4.3	1688662672086
10.0	0.5	3.4	1688662672106
9.1	2.1	2.9	1688662672126
7.9	1.2	3.2	1688662672146
8.5	0.5	3.0	1688662672166
8.2	-0.4	2.1	1688662672186
7.0	-0.4	3.3	1688662672206
7.0	0.4	3.1	1688662672226
7.5	-1.6	2.3	1688662672246
7.3	-1.0	2.2	1688662672266
7.5	-1.2	2.2	1688662672286
7.6	-2.9	2.5	1688662672306
7.6	-3.7	3.1	1688662672326
7.8	-4.9	3.3	1688662672346
8.5	-5.0	3.0	1688662672366
8.6	-5.8	3.4	1688662672386
8.5	-6.8	3.3	1688662672406
9.3	-6.1	1.3	1688662672426
11.2	-5.6	-0.3	1688662672446
11.5	-6.3	0.5	1688662672466
12.6	-6.0	0.9	1688662672486
11.9	-6.6	1.3	1688662672506
12.9	-6.1	2.1	1688662672526
14.2	-3.0	3.5	1688662672546
13.2	-0.5	3.8	1688662672566
12.4	-0.6	4.9	1688662672586
12.0	-1.0	5.9	1688662672606
12.0	-1.4	5.6	1688662672626
12.5	-2.7	4.9	1688662672646
13.0	-2.8	4.6	1688662672666
13.0	-1.8	4.9	1688662672686
12.5	-0.3	5.5	1688662672706
11.3	0.0	4.1	1688662672726
10.8	-0.8	3.3	1688662672746
10.5	0.8	3.8	1688662672766
9.3	2.5	3.6	1688662672786
8.5	1.5	3.9	1688662672806
8.4	1.5	3.8	1688662672826
7.2	1.7	3.7	1688662672846
7.0	1.9	3.7	1688662672866
7.4	0.2	3.2	1688662672886
7.5	-0.0	3.1	1688662672906
7.3	-0.3	2.8	1688662672926
7.3	-2.4	3.1	1688662672946
7.4	-4.0	2.7	1688662672966
8.2	-4.2	1.7	1688662672986
8.6	-5.0	1.7	1688662673006
8.6	-7.0	2.5	1688662673026
8.3	-8.8	2.5	1688662673046
8.0	-10.0	3.0	1688662673066
8.9	-9.2	2.1	1688662673086
10.2	-7.9	0.5	1688662673106
11.9	-6.6	-0.1	1688662673126
11.8	-6.8	0.6	1688662673146
12.9	-5.7	1.3	1688662673166
12.3	-1.4	2.9	1688662673186
11.8	-1.3	2.7	1688662673206
11.5	-1.8	3.1	1688662673226
11.5	-1.5	2.4	1688662673246
11.5	-0.5	3.7	1688662673266
10.2	-0.2	5.0	1688662673286
10.1	-1.4	5.2	1688662673306
6.8	-2.0	5.2	1688662673326
6.8	1.2	5.1	1688662673346
6.1	0.8	4.8	1688662673366
6.3	-0.3	4.5	1688662673386
6.6	-1.3	4.2	1688662673406
7.5	-1.9	3.4	1688662673426
7.7	-2.0	3.0	1688662673446
6.8	-2.0	5.2	1688662673466
6.8	1.2	5.1	1688662673486
6.1	0.8	4.8	1688662673506
6.3	-0.3	4.5	1688662673526
6.6	-1.3	4.2	1688662673546
7.5	-1.9	3.4	1688662673566
7.7	-2.0	3.0	1688662673586
7.4	-1.3	3.8	1688662673606
8.1	-3.0	3.1	1688662673626
7.8	-2.9	3.1	1688662673646
8.1	-3.8	2.9	1688662673666
8.5	-5.0	2.8	1688662673686
8.3	-5.0	3.0	1688662673706
8.4	-6.3	3.1	1688662673726
7.8	-7.4	5.0	1688662673746
7.7	-7.4	3.3	1688662673766
10.4	-5.1	0.6	1688662673786
11.8	-4.6	-0.4	1688662673806
12.5	-4.2	0.7	1688662673826
13.1	-3.6	2.0	1688662673846
13.5	-5.2	1.6	1688662673866
13.3	-3.7	1.0	1688662673886
12.1	-3.6	1.3	1688662673906
12.6	-3.4	3.0	1688662673926
13.8	-1.5	3.9	1688662673946
14.4	-1.3	3.8	1688662673966
14.3	1.0	3.0	1688662673986
11.2	4.2	2.2	1688662674006
10.2	3.2	2.3	1688662674026
11.0	-0.0	3.8	1688662674046
11.6	1.1	3.9	1688662674066
10.6	1.7	3.0	1688662674086
9.9	2.8	2.2	1688662674106
11.8	2.6	3.2	1688662674126
10.7	-0.9	3.3	1688662674146
9.2	1.3	4.0	1688662674166
7.0	1.6	5.1	1688662674186
6.4	1.3	5.2	1688662674206
7.1	0.0	4.2	1688662674226
7.8	-0.5	4.0	1688662674246
8.2	-0.5	3.9	1688662674266
8.2	-2.4	3.5	1688662674286
7.8	-3.4	3.8	1688662674306
7.8	-4.8	4.5	1688662674326
7.6	-3.4	3.8	1688662674346
7.9	-3.2	2.9	1688662674366
7.6	-3.0	3.0	1688662674386
7.7	-4.2	2.1	1688662674406
9.0	-3.6	1.0	1688662674426
9.5	-5.2	0.1	1688662674446
11.6	-4.5	-0.1	1688662674466
11.0	-5.1	0.0	1688662674486
12.2	-3.9	0.8	1688662674506
12.4	-2.4	1.2	1688662674526
11.9	-2.5	2.8	1688662674546
12.7	-1.3	3.2	1688662674566
13.3	-0.7	3.1	1688662674586
12.6	1.1	3.6	1688662674606
11.6	1.0	3.5	1688662674626
12.3	1.5	3.2	1688662674646
12.4	2.0	2.5	1688662674666
