x	y	z	timestamp
7.5	-2.0	3.8	1688679782052
8.5	-2.7	4.8	1688679782072
9.9	-2.0	5.7	1688679782092
9.9	-1.2	5.2	1688679782112
11.9	-0.3	6.0	1688679782132
13.8	0.3	6.5	1688679782152
16.0	0.3	4.0	1688679782172
17.3	1.0	-0.9	1688679782192
16.3	-0.1	-6.1	1688679782212
13.6	-3.0	-8.0	1688679782232
10.9	-6.9	-5.6	1688679782252
8.8	-10.6	-2.5	1688679782272
8.4	-9.7	0.4	1688679782292
8.0	-8.3	-1.1	1688679782312
8.3	-8.3	-2.1	1688679782332
9.5	-7.9	0.1	1688679782352
10.5	-7.6	1.8	1688679782372
10.1	-6.6	3.5	1688679782392
10.1	-6.5	3.4	1688679782412
11.0	-6.3	3.2	1688679782432
11.4	-6.4	4.1	1688679782452
12.5	-8.5	5.3	1688679782472
13.6	-9.4	5.5	1688679782492
14.0	-7.9	6.1	1688679782512
13.8	-5.8	5.5	1688679782532
13.3	-4.8	4.7	1688679782552
12.2	-3.2	3.8	1688679782572
10.6	-2.9	2.6	1688679782592
10.8	1.0	1.8	1688679782612
9.4	5.0	2.7	1688679782632
8.6	5.5	3.0	1688679782652
8.1	4.8	3.4	1688679782672
8.2	2.9	3.2	1688679782692
9.2	1.5	3.7	1688679782712
9.9	1.7	3.8	1688679782732
10.8	1.5	3.2	1688679782752
11.0	2.5	3.1	1688679782772
11.0	4.1	3.4	1688679782792
12.2	4.0	1.1	1688679782812
13.0	0.9	-1.0	1688679782832
12.1	-0.8	0.0	1688679782852
11.8	-2.3	-0.2	1688679782872
12.0	-3.9	-1.6	1688679782892
10.2	-4.5	-0.1	1688679782912
8.8	-2.6	-0.1	1688679782932
8.3	-3.9	-1.6	1688679782952
8.7	-6.4	-1.7	1688679782972
9.9	-9.8	0.6	1688679782992
11.8	-9.3	2.1	1688679783012
11.7	-6.5	3.5	1688679783032
12.0	-5.9	3.7	1688679783052
12.8	-5.5	3.9	1688679783072
13.9	-3.5	3.2	1688679783092
13.7	-2.2	3.6	1688679783112
15.2	-0.8	4.1	1688679783132
16.0	1.4	3.8	1688679783152
15.6	1.2	4.0	1688679783172
15.1	1.3	3.6	1688679783192
14.2	1.2	3.2	1688679783212
13.0	1.3	2.4	1688679783232
13.0	0.2	2.1	1688679783252
11.7	8.7	3.5	1688679783272
10.1	10.2	2.9	1688679783292
10.5	5.3	1.3	1688679783312
12.0	1.1	0.8	1688679783332
11.5	-0.0	-0.3	1688679783352
10.9	0.0	-0.1	1688679783372
10.2	0.6	1.0	1688679783392
9.8	0.2	2.9	1688679783412
9.5	-1.2	1.9	1688679783432
9.6	-1.8	0.4	1688679783452
9.7	-2.6	-0.0	1688679783472
8.6	-2.6	-0.4	1688679783492
7.4	-1.4	0.6	1688679783512
7.9	-2.3	0.3	1688679783532
7.1	-2.2	1.8	1688679783552
7.7	-5.0	1.2	1688679783572
13.4	-2.4	3.8	1688679783592
15.4	-2.3	4.3	1688679783612
15.5	-1.3	4.9	1688679783632
15.3	1.0	3.9	1688679783652
16.5	1.2	2.0	1688679783672
15.1	0.7	1.6	1688679783692
14.4	0.9	2.4	1688679783712
13.4	-2.4	3.8	1688679783732
15.4	-2.3	4.3	1688679783752
15.5	-1.3	4.9	1688679783772
15.3	1.0	3.9	1688679783792
16.5	1.2	2.0	1688679783812
15.1	0.7	1.6	1688679783832
14.4	0.9	2.4	1688679783852
13.8	0.7	2.5	1688679783872
12.9	0.9	2.8	1688679783892
12.8	1.1	3.7	1688679783912
12.3	3.7	3.2	1688679783932
11.0	3.6	2.0	1688679783952
11.6	2.2	1.7	1688679783972
11.5	2.1	2.5	1688679783992
10.7	1.2	3.0	1688679784012
10.8	0.2	2.0	1688679784032
11.8	-1.7	-0.5	1688679784052
11.7	-2.3	-0.5	1688679784072
10.4	-2.0	0.4	1688679784092
11.1	-1.6	0.2	1688679784112
11.5	-1.4	-1.1	1688679784132
11.7	-1.5	-2.6	1688679784152
11.3	-2.5	-2.1	1688679784172
10.2	-3.4	-0.3	1688679784192
10.2	-4.7	-0.3	1688679784212
10.2	-6.1	-0.6	1688679784232
9.7	-6.1	0.0	1688679784252
9.0	-7.0	0.8	1688679784272
9.0	-9.2	0.4	1688679784292
9.3	-10.8	-1.4	1688679784312
11.2	-10.8	-2.3	1688679784332
12.5	-10.8	-1.5	1688679784352
14.0	-7.6	-1.6	1688679784372
16.4	-6.5	-2.0	1688679784392
19.8	-5.0	-1.8	1688679784412
22.5	3.2	4.6	1688679784432
21.4	6.9	6.9	1688679784452
18.2	5.4	5.9	1688679784472
14.3	2.8	4.1	1688679784492
11.6	1.8	2.5	1688679784512
10.2	0.2	1.6	1688679784532
9.7	-0.8	2.3	1688679784552
9.6	-0.8	3.1	1688679784572
10.0	-0.4	3.7	1688679784592
11.0	-0.9	2.6	1688679784612
13.0	-2.2	1.0	1688679784632
13.1	-2.7	0.7	1688679784652
12.6	-2.9	0.4	1688679784672
11.8	-1.4	-0.3	1688679784692
10.3	-0.2	-1.7	1688679784712
9.4	1.8	-1.8	1688679784732
10.0	1.7	-1.1	1688679784752
11.5	-1.1	-1.6	1688679784772
12.7	-4.2	-1.8	1688679784792
12.7	-3.0	-0.7	1688679784812
12.5	-2.9	0.7	1688679784832
12.0	-4.9	-0.1	1688679784852
12.2	-8.5	-2.8	1688679784872
10.7	-9.4	-2.8	1688679784892
9.6	-8.0	-1.6	1688679784912
11.0	-7.4	0.9	1688679784932
11.9	-5.6	2.6	1688679784952
11.6	-4.8	4.0	1688679784972
11.2	-7.2	1.9	1688679784992
12.3	-8.3	1.4	1688679785012
12.9	-7.9	1.9	1688679785032
12.6	-6.5	2.9	1688679785052
12.8	-4.2	5.2	1688679785072
13.5	-1.0	6.2	1688679785092
13.6	-0.8	5.7	1688679785112
14.0	2.5	8.5	1688679785132
14.6	3.7	7.3	1688679785152
12.6	3.5	5.7	1688679785172
12.1	0.2	4.3	1688679785192
12.2	-4.0	3.4	1688679785212
13.7	-6.8	0.8	1688679785232
14.6	-8.4	-0.6	1688679785252
12.5	-1.0	1.8	1688679785272
12.5	6.3	6.2	1688679785292
10.9	10.3	8.4	1688679785312
8.7	6.4	5.9	1688679785332
7.7	1.8	3.3	1688679785352
8.5	-2.2	1.7	1688679785372
9.3	-5.2	3.7	1688679785392
10.4	-3.9	6.2	1688679785412
10.0	0.7	3.9	1688679785432
9.1	0.0	3.3	1688679785452
10.2	-2.1	2.3	1688679785472
10.7	-3.6	3.1	1688679785492
9.9	-4.5	3.1	1688679785512
9.4	-2.8	1.5	1688679785532
10.1	-1.9	1.1	1688679785552
9.0	-2.6	2.6	1688679785572
9.2	-4.0	2.6	1688679785592
8.3	-3.5	0.8	1688679785612
9.4	-7.6	-1.7	1688679785632
7.1	-8.1	0.8	1688679785652
8.4	-13.0	1.6	1688679785672
10.8	-14.4	-1.7	1688679785692
13.1	-9.9	-3.8	1688679785712
12.3	-4.5	-1.3	1688679785732
10.6	-3.9	2.4	1688679785752
12.9	-0.5	8.5	1688679785772
13.7	5.8	14.1	1688679785792
14.5	4.8	10.2	1688679785812
13.4	2.3	7.8	1688679785832
13.2	-2.3	8.1	1688679785852
16.0	-5.1	8.3	1688679785872
16.9	-0.6	8.4	1688679785892
14.7	5.0	8.3	1688679785912
12.8	6.7	7.4	1688679785932
12.3	4.9	3.8	1688679785952
10.6	-0.5	1.4	1688679785972
9.6	-3.5	3.1	1688679785992
8.6	-4.1	5.0	1688679786012
8.1	-2.3	6.0	1688679786032
7.4	-0.3	5.2	1688679786052
8.7	-0.1	2.3	1688679786072
8.7	-2.3	3.2	1688679786092
8.5	-1.7	4.3	1688679786112
9.1	-3.2	3.4	1688679786132
11.3	-5.9	2.5	1688679786152
8.9	1.6	4.3	1688679786172
5.9	6.4	9.5	1688679786192
6.3	-3.2	6.9	1688679786212
6.6	-4.3	4.6	1688679786232
6.8	-3.8	4.5	1688679786252
6.1	-6.1	4.9	1688679786272
6.5	-4.8	4.2	1688679786292
7.8	-5.6	2.3	1688679786312
7.0	-5.3	2.6	1688679786332
7.3	-5.5	2.9	1688679786352
7.3	-5.4	2.5	1688679786372
7.7	-5.3	0.4	1688679786392
8.9	-6.3	-1.3	1688679786412
9.4	-5.5	-1.5	1688679786432
9.7	-4.6	-0.7	1688679786452
10.1	-6.1	1.1	1688679786472
11.5	-7.5	0.4	1688679786492
14.6	-9.0	0.1	1688679786512
18.3	-4.9	6.7	1688679786532
21.8	-0.1	7.8	1688679786552
19.7	0.9	5.7	1688679786572
16.7	-1.1	4.6	1688679786592
15.7	-5.9	7.4	1688679786612
21.3	-8.2	7.6	1688679786632
15.7	10.6	10.5	1688679786652
12.1	11.0	10.5	1688679786672
12.8	-8.5	7.5	1688679786692
15.8	-15.5	9.3	1688679786712
14.7	-7.1	10.7	1688679786732
11.3	-1.6	8.9	1688679786752
9.7	-1.1	9.3	1688679786772
9.3	-2.0	6.8	1688679786792
8.1	-2.2	3.8	1688679786812
7.8	-2.5	1.8	1688679786832
7.8	-2.6	-0.8	1688679786852
5.9	-0.5	-0.8	1688679786872
5.3	0.2	-0.6	1688679786892
6.4	-0.2	0.1	1688679786912
8.4	-5.3	-0.1	1688679786932
9.7	-8.9	0.7	1688679786952
10.1	-8.0	0.7	1688679786972
11.3	-7.1	0.4	1688679786992
11.4	-8.1	-1.3	1688679787012
9.6	-9.4	-2.3	1688679787032
10.7	-5.5	-0.9	1688679787052
12.7	-2.8	1.1	1688679787072
13.6	-1.8	2.2	1688679787092
16.1	0.9	3.8	1688679787112
17.0	3.4	4.6	1688679787132
17.1	2.9	4.0	1688679787152
17.7	1.7	3.8	1688679787172
18.5	2.2	3.8	1688679787192
18.7	2.0	3.8	1688679787212
18.4	1.0	1.4	1688679787232
17.5	0.5	0.7	1688679787252
17.5	0.2	1.5	1688679787272
17.5	-1.0	2.6	1688679787292
18.2	-1.4	0.5	1688679787312
18.5	1.8	0.1	1688679787332
12.8	0.8	6.2	1688679787352
9.3	-4.5	8.7	1688679787372
8.4	-5.5	7.1	1688679787392
7.0	-2.6	7.2	1688679787412
6.1	-1.1	6.4	1688679787432
6.0	-1.5	5.2	1688679787452
5.8	-0.7	3.6	1688679787472
6.0	-0.6	1.6	1688679787492
5.0	0.6	1.6	1688679787512
4.3	-0.5	1.9	1688679787532
4.7	-4.2	1.8	1688679787552
4.4	-5.3	1.7	1688679787572
4.4	-3.4	2.5	1688679787592
2.9	-2.8	6.6	1688679787612
5.7	-7.0	8.9	1688679787632
7.4	-4.6	-2.3	1688679787652
7.1	-12.3	-3.9	1688679787672
10.8	-13.6	-2.7	1688679787692
12.6	-13.3	-1.1	1688679787712
12.4	-10.6	-0.7	1688679787732
11.5	-9.0	-0.4	1688679787752
11.9	-8.5	-0.4	1688679787772
7.4	-4.6	-2.3	1688679787792
7.1	-12.3	-3.9	1688679787812
10.8	-13.6	-2.7	1688679787832
12.6	-13.3	-1.1	1688679787852
12.4	-10.6	-0.7	1688679787872
11.5	-9.0	-0.4	1688679787892
11.9	-8.5	-0.4	1688679787912
7.4	-4.6	-2.3	1688679787932
7.1	-12.3	-3.9	1688679787952
10.8	-13.6	-2.7	1688679787972
12.6	-13.3	-1.1	1688679787992
12.4	-10.6	-0.7	1688679788012
11.5	-9.0	-0.4	1688679788032
11.9	-8.5	-0.4	1688679788052
11.1	-7.1	-1.3	1688679788072
10.7	-7.9	-4.3	1688679788092
9.3	-6.7	-7.5	1688679788112
7.1	-4.0	-8.2	1688679788132
6.2	-6.2	-7.1	1688679788152
5.8	-12.9	-10.6	1688679788172
10.3	-8.6	-6.5	1688679788192
3.5	9.6	15.2	1688679788212
6.8	-1.6	3.9	1688679788232
14.3	-17.5	-3.7	1688679788252
11.5	-9.5	1.3	1688679788272
9.9	-9.3	3.1	1688679788292
11.0	-11.9	3.8	1688679788312
11.9	-11.3	4.9	1688679788332
12.8	-10.7	5.2	1688679788352
12.6	-8.4	6.0	1688679788372
11.5	-8.1	7.3	1688679788392
9.4	-6.5	6.8	1688679788412
8.1	-4.5	5.2	1688679788432
8.4	-4.1	3.8	1688679788452
8.2	-4.8	5.0	1688679788472
4.6	-3.8	5.6	1688679788492
4.6	-2.1	4.1	1688679788512
3.8	1.1	3.5	1688679788532
6.5	-1.3	3.0	1688679788552
6.6	-2.2	3.1	1688679788572
6.6	-2.1	4.2	1688679788592
7.1	-4.4	3.8	1688679788612
7.3	-5.9	3.2	1688679788632
7.2	-4.2	3.3	1688679788652
7.7	-5.9	3.2	1688679788672
7.9	-6.3	2.0	1688679788692
7.3	-6.0	0.6	1688679788712
7.0	-6.5	0.1	1688679788732
7.3	-8.2	0.9	1688679788752
10.1	-11.1	5.2	1688679788772
8.0	-13.3	3.2	1688679788792
3.6	-2.1	-0.5	1688679788812
4.5	-6.3	-3.2	1688679788832
2.0	-8.1	-1.8	1688679788852
0.7	-7.5	-0.5	1688679788872
1.9	-7.9	1.9	1688679788892
6.5	-4.6	0.5	1688679788912
9.9	-6.5	-1.7	1688679788932
8.0	-5.8	-1.5	1688679788952
6.2	-7.6	-0.6	1688679788972
5.9	-6.6	0.5	1688679788992
6.7	-6.7	-0.7	1688679789012
7.3	-7.9	-2.5	1688679789032
7.5	-8.8	-2.8	1688679789052
7.0	-7.6	-1.3	1688679789072
6.5	-4.4	-1.1	1688679789092
7.1	-6.2	-2.7	1688679789112
8.1	-9.0	-3.6	1688679789132
8.1	-7.6	-2.2	1688679789152
8.3	-8.5	-1.5	1688679789172
8.3	-6.4	-1.9	1688679789192
7.9	-5.1	-1.9	1688679789212
8.4	-7.4	-2.5	1688679789232
8.9	-8.4	-2.1	1688679789252
8.1	-5.8	-1.7	1688679789272
7.9	-6.0	-2.3	1688679789292
7.8	-6.8	-1.8	1688679789312
7.4	-4.9	-1.7	1688679789332
7.6	-4.7	-2.0	1688679789352
7.0	-4.3	-1.8	1688679789372
7.4	-4.9	-1.5	1688679789392
7.1	-4.6	-1.1	1688679789412
7.1	-3.5	-2.0	1688679789432
7.4	-3.8	-1.7	1688679789452
8.1	-5.2	-1.6	1688679789472
8.2	-5.4	-1.4	1688679789492
7.8	-2.4	-0.4	1688679789512
8.3	-3.8	-0.7	1688679789532
9.1	-5.0	-2.1	1688679789552
9.2	-4.0	-1.7	1688679789572
9.2	-3.1	-0.7	1688679789592
9.2	-4.2	-0.2	1688679789612
9.2	-4.2	-0.2	1688679789632
9.6	-3.6	-1.8	1688679789652
9.8	-2.9	-2.5	1688679789672
10.2	-5.5	-2.4	1688679789692
9.9	-4.4	-0.9	1688679789712
9.7	-4.3	-0.7	1688679789732
10.2	-4.4	-1.9	1688679789752
10.6	-4.5	-2.7	1688679789772
10.5	-5.1	-2.4	1688679789792
10.1	-4.7	-1.6	1688679789812
9.4	-4.3	-1.6	1688679789832
9.2	-4.4	-2.0	1688679789852
9.9	-5.0	-2.0	1688679789872
9.7	-4.7	-1.7	1688679789892
9.6	-4.2	-1.8	1688679789912
9.3	-3.4	-2.8	1688679789932
8.6	-4.7	-2.7	1688679789952
8.8	-4.5	-2.0	1688679789972
8.1	-4.5	-0.9	1688679789992
7.9	-4.6	-1.6	1688679790012
8.7	-4.9	-2.7	1688679790032
8.9	-4.5	-2.6	1688679790052
8.5	-4.3	-1.7	1688679790072
8.1	-4.0	-1.9	1688679790092
7.6	-4.9	-1.9	1688679790112
7.7	-5.8	-2.5	1688679790132
8.6	-4.1	-2.5	1688679790152
9.2	-3.8	-2.8	1688679790172
8.8	-5.2	-2.1	1688679790192
9.2	-5.3	-2.5	1688679790212
9.9	-4.9	-2.6	1688679790232
9.6	-4.9	-2.7	1688679790252
9.7	-4.1	-3.1	1688679790272
9.3	-5.2	-2.1	1688679790292
10.5	-3.5	-1.7	1688679790312
10.6	-5.1	-2.3	1688679790332
9.7	-4.8	-1.6	1688679790352
8.5	-5.4	-1.8	1688679790372
8.5	-2.8	-1.4	1688679790392
8.3	-5.1	-2.5	1688679790412
8.8	-3.7	-2.0	1688679790432
9.0	-3.1	-1.9	1688679790452
9.0	-2.4	-2.0	1688679790472
8.5	-3.3	-2.3	1688679790492
8.5	-2.7	-2.1	1688679790512
9.0	-2.8	-2.2	1688679790532
9.3	-1.4	-2.0	1688679790552
8.4	-3.3	-2.0	1688679790572
8.3	-2.7	-2.2	1688679790592
8.5	-2.5	-1.8	1688679790612
8.2	-2.6	-1.6	1688679790632
8.4	-2.8	-1.9	1688679790652
9.0	-3.4	-2.0	1688679790672
9.4	-2.4	-2.3	1688679790692
10.0	-3.0	-3.0	1688679790712
10.2	-3.1	-3.3	1688679790732
9.8	-2.9	-2.5	1688679790752
10.1	-3.9	-2.9	1688679790772
9.7	-4.3	-2.3	1688679790792
9.3	-4.7	-2.4	1688679790812
9.2	-4.8	-2.8	1688679790832
9.4	-3.8	-3.2	1688679790852
9.5	-3.8	-2.8	1688679790872
9.5	-5.4	-2.4	1688679790892
9.6	-4.6	-2.9	1688679790912
9.4	-4.3	-3.1	1688679790932
9.1	-4.9	-2.8	1688679790952
8.9	-5.2	-2.9	1688679790972
9.0	-5.2	-2.5	1688679790992
9.1	-5.0	-3.0	1688679791012
8.9	-4.8	-3.0	1688679791032
8.8	-5.3	-2.5	1688679791052
8.8	-5.1	-2.8	1688679791072
9.0	-4.9	-3.3	1688679791092
8.8	-4.9	-3.1	1688679791112
8.9	-4.5	-2.9	1688679791132
9.0	-4.7	-2.8	1688679791152
9.2	-4.5	-2.9	1688679791172
9.0	-4.2	-2.9	1688679791192
8.6	-4.4	-2.5	1688679791212
8.8	-4.6	-2.7	1688679791232
8.6	-4.3	-2.9	1688679791252
8.6	-4.4	-2.9	1688679791272
9.0	-4.7	-2.9	1688679791292
9.0	-4.6	-2.5	1688679791312
8.9	-4.7	-2.7	1688679791332
9.3	-4.9	-3.2	1688679791352
9.5	-4.3	-3.3	1688679791372
9.1	-4.5	-2.7	1688679791392
9.3	-4.7	-3.0	1688679791412
9.5	-4.8	-3.4	1688679791432
9.5	-4.4	-3.2	1688679791452
8.9	-4.8	-2.6	1688679791472
9.6	-4.9	-3.1	1688679791492
10.0	-5.1	-3.4	1688679791512
10.5	-4.8	-3.1	1688679791532
10.8	-5.7	-2.9	1688679791552
8.7	-6.3	-4.5	1688679791572
7.6	-6.2	-3.7	1688679791592
7.5	-5.3	-3.8	1688679791612
6.7	-6.9	-4.7	1688679791632
6.7	-6.9	-4.4	1688679791652
5.5	-5.8	-2.6	1688679791672
4.7	-5.5	-3.4	1688679791692
8.7	-6.3	-4.5	1688679791712
7.6	-6.2	-3.7	1688679791732
7.5	-5.3	-3.8	1688679791752
6.7	-6.9	-4.7	1688679791772
6.7	-6.9	-4.4	1688679791792
5.5	-5.8	-2.6	1688679791812
4.7	-5.5	-3.4	1688679791832
8.7	-6.3	-4.5	1688679791852
7.6	-6.2	-3.7	1688679791872
7.5	-5.3	-3.8	1688679791892
6.7	-6.9	-4.7	1688679791912
6.7	-6.9	-4.4	1688679791932
5.5	-5.8	-2.6	1688679791952
4.7	-5.5	-3.4	1688679791972
4.3	-6.5	-2.9	1688679791992
4.2	-5.1	-3.8	1688679792012
3.5	-4.5	-2.0	1688679792032
2.2	-4.9	-2.4	1688679792052
1.4	-3.8	-1.7	1688679792072
1.0	-3.5	-1.3	1688679792092
1.5	-2.2	-1.7	1688679792112
1.6	-3.4	-1.7	1688679792132
1.5	-4.2	-0.9	1688679792152
1.8	-3.0	0.1	1688679792172
2.4	-3.2	-1.0	1688679792192
3.6	-3.3	-2.3	1688679792212
4.2	-3.8	-1.6	1688679792232
4.2	-4.3	-0.8	1688679792252
4.0	-3.8	-1.2	1688679792272
4.5	-4.3	-2.5	1688679792292
6.0	-5.1	-4.0	1688679792312
5.0	-5.1	-2.0	1688679792332
5.4	-4.9	-2.4	1688679792352
6.1	-5.6	-2.7	1688679792372
5.4	-5.1	-3.0	1688679792392
4.9	-6.4	-3.0	1688679792412
6.7	-6.1	-3.7	1688679792432
6.2	-5.2	-3.9	1688679792452
6.4	-5.3	-3.2	1688679792472
5.7	-6.8	-3.2	1688679792492
8.1	-7.7	-3.2	1688679792512
7.2	-5.3	-4.4	1688679792532
7.5	-6.5	-4.2	1688679792552
8.9	-8.0	-3.0	1688679792572
9.5	-7.0	-2.6	1688679792592
8.8	-5.0	-5.7	1688679792612
9.4	-6.1	-3.6	1688679792632
9.7	-8.7	-2.1	1688679792652
9.7	-7.4	-2.5	1688679792672
9.4	-5.0	-4.4	1688679792692
9.5	-5.0	-4.0	1688679792712
12.3	-7.1	-3.7	1688679792732
11.8	-6.0	-3.1	1688679792752
11.7	-5.4	-3.3	1688679792772
11.6	-4.9	-4.0	1688679792792
11.1	-5.9	-2.7	1688679792812
11.4	-5.7	-2.4	1688679792832
11.0	-4.9	-2.7	1688679792852
11.4	-5.7	-2.4	1688679792872
12.5	-5.3	-2.9	1688679792892
12.0	-4.5	-2.7	1688679792912
11.6	-4.7	-1.9	1688679792932
11.8	-5.2	-2.5	1688679792952
11.9	-4.3	-2.5	1688679792972
11.8	-4.5	-2.6	1688679792992
12.0	-4.7	-3.0	1688679793012
12.4	-4.5	-2.3	1688679793032
12.4	-5.0	-3.0	1688679793052
12.6	-4.1	-2.7	1688679793072
12.0	-5.1	-2.0	1688679793092
12.5	-5.2	-2.8	1688679793112
12.6	-5.6	-3.4	1688679793132
12.5	-6.1	-3.0	1688679793152
12.5	-6.0	-3.0	1688679793172
12.0	-5.5	-3.2	1688679793192
11.3	-6.5	-3.8	1688679793212
11.5	-6.7	-3.3	1688679793232
10.6	-5.7	-3.2	1688679793252
9.9	-5.6	-3.7	1688679793272
9.7	-5.5	-3.5	1688679793292
8.7	-5.9	-3.0	1688679793312
7.7	-5.0	-2.3	1688679793332
8.1	-4.9	-3.6	1688679793352
8.5	-6.2	-3.8	1688679793372
7.9	-6.6	-4.3	1688679793392
8.0	-4.4	-3.4	1688679793412
7.5	-6.7	-3.7	1688679793432
7.0	-6.3	-4.3	1688679793452
7.2	-5.9	-3.9	1688679793472
7.2	-6.1	-4.3	1688679793492
6.0	-7.4	-3.5	1688679793512
5.7	-6.1	-3.0	1688679793532
5.4	-6.6	-3.4	1688679793552
4.3	-5.8	-2.1	1688679793572
3.1	-5.7	-1.9	1688679793592
3.4	-4.9	-2.3	1688679793612
1.9	-4.0	-1.4	1688679793632
1.2	-4.0	-0.3	1688679793652
0.8	-3.4	-0.1	1688679793672
0.6	-3.0	0.0	1688679793692
1.2	-2.5	-0.5	1688679793712
1.4	-2.5	-1.0	1688679793732
2.5	-2.9	-0.9	1688679793752
2.3	-2.8	-0.7	1688679793772
3.0	-3.1	-1.1	1688679793792
4.2	-4.1	-1.8	1688679793812
4.3	-4.2	-1.6	1688679793832
4.2	-3.2	-2.5	1688679793852
4.6	-3.9	-1.9	1688679793872
5.1	-5.8	-2.4	1688679793892
5.2	-3.6	-3.3	1688679793912
3.5	-3.8	-2.5	1688679793932
5.6	-6.6	-3.0	1688679793952
6.5	-5.1	-3.4	1688679793972
7.5	-4.5	-5.5	1688679793992
