x	y	z	timestamp
7.9	-3.4	-2.4	1688891766848
6.7	-2.5	-2.9	1688891766868
6.4	-2.2	-3.3	1688891766888
7.1	-3.0	-2.7	1688891766908
7.2	-4.4	-2.2	1688891766928
7.4	-5.6	-1.6	1688891766948
7.9	-5.8	-1.1	1688891766968
8.6	-6.7	-1.1	1688891766988
9.4	-6.7	-0.9	1688891767008
9.9	-5.9	-1.0	1688891767028
10.2	-5.1	-0.2	1688891767048
11.0	-3.6	1.1	1688891767068
12.8	-2.0	3.3	1688891767088
14.4	-0.7	3.8	1688891767108
14.7	-0.4	3.0	1688891767128
15.5	-0.1	2.8	1688891767148
16.4	1.5	3.6	1688891767168
16.5	2.2	3.5	1688891767188
15.4	2.4	3.0	1688891767208
13.4	3.0	2.4	1688891767228
12.2	4.9	2.1	1688891767248
11.1	5.6	0.9	1688891767268
10.4	4.3	-0.6	1688891767288
10.1	3.0	-0.5	1688891767308
10.2	2.4	0.4	1688891767328
10.5	3.0	1.3	1688891767348
11.4	1.5	1.1	1688891767368
12.5	-1.0	0.3	1688891767388
11.8	-1.2	-0.3	1688891767408
10.2	1.3	-1.3	1688891767428
8.6	2.2	-0.8	1688891767448
8.6	0.4	-0.8	1688891767468
9.0	-1.9	-1.5	1688891767488
8.4	-3.3	-1.1	1688891767508
7.5	-4.0	0.1	1688891767528
8.5	-5.3	1.3	1688891767548
9.1	-6.9	1.1	1688891767568
8.9	-7.2	0.5	1688891767588
9.4	-5.7	0.1	1688891767608
9.5	-6.4	-0.6	1688891767628
10.1	-8.5	-0.5	1688891767648
11.1	-7.7	-0.4	1688891767668
12.4	-5.4	0.5	1688891767688
13.6	-2.9	0.9	1688891767708
14.3	-0.2	1.9	1688891767728
15.3	1.2	3.0	1688891767748
14.8	2.8	2.7	1688891767768
14.9	3.6	3.9	1688891767788
14.3	3.2	3.9	1688891767808
14.4	3.7	3.8	1688891767828
13.1	3.5	3.2	1688891767848
12.5	2.7	2.5	1688891767868
12.2	3.5	2.2	1688891767888
10.8	4.6	2.0	1688891767908
10.6	4.9	0.7	1688891767928
10.9	6.3	0.9	1688891767948
10.8	4.3	-0.1	1688891767968
11.1	0.8	-1.2	1688891767988
11.7	-0.9	-1.1	1688891768008
12.3	-0.6	-2.6	1688891768028
11.6	0.1	-4.7	1688891768048
10.0	-0.4	-3.2	1688891768068
10.0	-1.4	-0.6	1688891768088
11.5	-2.7	-0.9	1688891768108
10.1	-3.4	-2.0	1688891768128
8.0	-2.0	-1.1	1688891768148
7.5	-1.5	0.4	1688891768168
7.4	-1.3	0.6	1688891768188
7.5	-2.2	0.9	1688891768208
7.9	-3.5	0.9	1688891768228
8.9	-6.2	1.0	1688891768248
9.3	-8.8	0.6	1688891768268
10.0	-9.0	-1.7	1688891768288
11.1	-7.7	-4.6	1688891768308
12.6	-7.3	-6.2	1688891768328
15.7	-6.2	-4.8	1688891768348
17.1	-2.4	-2.4	1688891768368
17.8	2.7	1.3	1688891768388
16.7	6.7	4.2	1688891768408
15.7	7.5	5.7	1688891768428
13.3	4.3	4.4	1688891768448
13.3	1.9	4.1	1688891768468
13.5	-0.4	3.9	1688891768488
12.8	1.3	4.7	1688891768508
11.9	3.0	4.6	1688891768528
11.6	3.8	3.7	1688891768548
10.9	4.2	2.2	1688891768568
9.8	3.2	0.9	1688891768588
9.7	2.6	0.6	1688891768608
10.3	1.0	0.1	1688891768628
11.1	0.0	-0.4	1688891768648
10.6	-0.5	-0.9	1688891768668
9.9	-0.7	-1.4	1688891768688
9.7	-0.0	-1.4	1688891768708
9.6	0.2	-2.3	1688891768728
9.3	0.3	-2.6	1688891768748
9.2	0.2	-3.7	1688891768768
9.2	-1.2	-2.9	1688891768788
9.9	-3.1	-1.6	1688891768808
10.4	-3.5	-1.6	1688891768828
10.2	-3.1	-1.8	1688891768848
10.2	-3.3	-1.7	1688891768868
9.8	-3.8	-1.6	1688891768888
9.6	-5.5	-1.5	1688891768908
9.4	-5.8	-1.6	1688891768928
10.0	-5.9	1.1	1688891768948
11.0	-6.5	2.0	1688891768968
12.9	-5.7	1.6	1688891768988
13.8	-1.2	4.1	1688891769008
13.4	3.4	6.5	1688891769028
14.6	6.3	7.0	1688891769048
13.4	6.6	6.1	1688891769068
11.7	5.1	6.4	1688891769088
12.0	3.8	7.2	1688891769108
13.4	4.9	7.0	1688891769128
13.8	2.4	4.8	1688891769148
13.4	-0.7	3.3	1688891769168
12.6	-1.3	2.9	1688891769188
12.2	0.2	4.0	1688891769208
12.0	2.6	3.7	1688891769228
11.5	2.9	2.2	1688891769248
10.7	2.6	1.5	1688891769268
9.8	2.5	1.2	1688891769288
10.0	1.1	0.5	1688891769308
10.8	0.3	0.9	1688891769328
10.6	0.5	1.6	1688891769348
9.8	0.1	1.5	1688891769368
9.7	0.2	-0.6	1688891769388
8.6	0.0	-1.6	1688891769408
7.9	-0.2	0.0	1688891769428
7.6	-0.7	0.7	1688891769448
8.0	-2.8	1.4	1688891769468
14.3	0.2	1.5	1688891769488
14.5	1.4	3.4	1688891769508
13.9	2.0	5.2	1688891769528
15.3	4.7	7.6	1688891769548
15.8	3.4	6.6	1688891769568
14.2	0.2	3.9	1688891769588
12.9	-1.8	2.4	1688891769608
14.3	0.2	1.5	1688891769628
14.5	1.4	3.4	1688891769648
13.9	2.0	5.2	1688891769668
15.3	4.7	7.6	1688891769688
15.8	3.4	6.6	1688891769708
14.2	0.2	3.9	1688891769728
12.9	-1.8	2.4	1688891769748
12.8	-2.4	2.1	1688891769768
13.4	-1.7	2.9	1688891769788
13.7	-0.6	2.9	1688891769808
12.9	1.2	2.7	1688891769828
12.1	1.9	1.7	1688891769848
12.2	1.6	0.3	1688891769868
11.3	0.2	-1.1	1688891769888
10.3	-1.7	-0.7	1688891769908
9.6	-1.6	1.2	1688891769928
8.4	-1.4	1.6	1688891769948
8.2	-3.8	-0.7	1688891769968
7.7	-4.0	-3.1	1688891769988
6.3	-0.1	-3.1	1688891770008
5.2	2.4	-0.7	1688891770028
5.9	0.4	-0.1	1688891770048
8.0	-3.7	1.0	1688891770068
8.7	-5.8	1.0	1688891770088
10.0	-6.7	1.4	1688891770108
11.2	-7.8	1.2	1688891770128
12.2	-7.5	0.9	1688891770148
13.3	-6.5	0.1	1688891770168
13.8	-4.4	1.6	1688891770188
13.5	-2.3	3.7	1688891770208
13.2	-0.0	3.7	1688891770228
13.0	1.4	3.0	1688891770248
12.3	2.5	2.6	1688891770268
12.2	2.1	3.1	1688891770288
12.8	-0.6	3.0	1688891770308
13.8	-2.0	3.8	1688891770328
13.9	1.2	3.9	1688891770348
14.0	2.6	3.0	1688891770368
12.3	4.5	1.8	1688891770388
11.6	3.7	0.7	1688891770408
12.1	2.5	0.0	1688891770428
12.5	2.3	-1.1	1688891770448
11.5	2.1	-2.3	1688891770468
10.2	0.6	-3.4	1688891770488
10.1	-1.6	-4.7	1688891770508
10.6	-3.7	-3.5	1688891770528
10.3	-4.4	-1.5	1688891770548
7.8	-4.8	-1.0	1688891770568
6.1	-5.3	-1.5	1688891770588
5.6	-6.1	-1.8	1688891770608
5.5	-2.2	-1.6	1688891770628
5.6	3.0	-0.1	1688891770648
7.5	-0.2	1.9	1688891770668
9.8	-0.6	4.0	1688891770688
12.1	-4.4	5.2	1688891770708
13.3	-5.8	3.8	1688891770728
13.1	-2.5	2.8	1688891770748
12.1	-0.7	2.9	1688891770768
12.3	-1.1	3.2	1688891770788
12.1	-0.2	3.1	1688891770808
11.1	-0.6	2.2	1688891770828
10.8	-0.2	1.2	1688891770848
10.7	-1.0	1.1	1688891770868
11.7	-3.6	1.5	1688891770888
13.5	-4.8	2.4	1688891770908
13.5	-3.2	2.8	1688891770928
12.1	0.2	3.4	1688891770948
11.1	3.3	3.8	1688891770968
10.1	2.9	2.7	1688891770988
9.3	0.9	1.4	1688891771008
8.9	1.0	1.0	1688891771028
9.2	-0.2	0.7	1688891771048
9.8	-0.0	1.0	1688891771068
9.8	0.2	0.1	1688891771088
9.5	-0.2	-0.7	1688891771108
9.6	-1.8	-0.4	1688891771128
10.3	-2.6	0.0	1688891771148
10.5	-2.9	-0.1	1688891771168
9.7	-2.8	-0.5	1688891771188
9.4	-3.5	0.0	1688891771208
8.6	-4.1	-0.8	1688891771228
7.6	-1.7	-0.1	1688891771248
7.3	-1.4	0.4	1688891771268
8.3	-4.4	0.2	1688891771288
6.0	-0.3	0.7	1688891771308
7.8	0.7	1.7	1688891771328
9.9	-3.2	1.7	1688891771348
11.5	-0.3	2.6	1688891771368
12.5	-1.5	3.0	1688891771388
13.1	-0.2	2.9	1688891771408
12.4	-0.2	1.9	1688891771428
12.1	-0.2	0.8	1688891771448
11.4	-0.2	0.3	1688891771468
10.9	0.8	-0.1	1688891771488
11.3	0.9	-0.1	1688891771508
12.5	0.1	0.4	1688891771528
12.8	0.9	1.4	1688891771548
13.5	1.2	3.1	1688891771568
14.1	1.4	3.9	1688891771588
14.0	2.7	4.3	1688891771608
12.6	4.0	3.4	1688891771628
10.8	4.2	2.3	1688891771648
9.9	4.3	1.2	1688891771668
8.9	1.8	1.0	1688891771688
9.3	-0.9	1.5	1688891771708
9.8	-2.1	1.6	1688891771728
10.2	-1.7	1.4	1688891771748
9.8	-1.5	1.5	1688891771768
9.4	-1.9	1.1	1688891771788
9.2	-1.4	0.5	1688891771808
8.5	-1.1	0.5	1688891771828
7.3	-1.8	1.3	1688891771848
6.8	-2.4	1.1	1688891771868
7.0	-3.5	0.6	1688891771888
7.6	-3.0	1.1	1688891771908
7.9	-2.8	1.5	1688891771928
8.7	-3.2	0.8	1688891771948
9.7	-3.9	1.1	1688891771968
10.6	-3.6	1.3	1688891771988
11.6	-1.9	1.2	1688891772008
12.9	0.6	-0.4	1688891772028
12.8	0.3	0.4	1688891772048
13.8	-1.9	2.8	1688891772068
13.9	-0.3	3.7	1688891772088
14.3	2.4	6.4	1688891772108
11.8	2.2	5.1	1688891772128
11.6	2.0	4.0	1688891772148
11.6	3.8	4.0	1688891772168
11.0	3.7	4.5	1688891772188
10.2	3.7	3.7	1688891772208
9.8	3.5	3.3	1688891772228
9.6	2.4	2.8	1688891772248
9.7	0.9	2.1	1688891772268
10.2	-0.4	1.5	1688891772288
10.2	0.5	1.5	1688891772308
10.0	0.0	1.2	1688891772328
9.6	-1.0	0.4	1688891772348
9.6	-1.2	0.9	1688891772368
9.6	-1.3	0.4	1688891772388
9.3	-0.9	0.8	1688891772408
8.9	-0.3	1.3	1688891772428
8.9	-1.0	1.1	1688891772448
8.6	-2.9	-0.1	1688891772468
8.0	-4.4	-0.5	1688891772488
7.8	-4.7	-0.2	1688891772508
7.7	-2.9	0.6	1688891772528
7.4	-1.8	1.2	1688891772548
7.6	-2.6	1.0	1688891772568
8.4	-4.3	0.7	1688891772588
9.2	-5.2	0.9	1688891772608
10.3	-4.7	1.1	1688891772628
11.5	-4.3	1.2	1688891772648
12.4	-2.5	0.3	1688891772668
12.9	-0.6	-0.4	1688891772688
13.1	-0.5	1.0	1688891772708
13.3	0.4	2.9	1688891772728
12.7	2.3	5.6	1688891772748
11.9	2.6	5.2	1688891772768
10.5	1.5	3.8	1688891772788
10.7	0.8	2.7	1688891772808
10.9	-0.9	1.9	1688891772828
11.0	-2.4	1.4	1688891772848
11.4	-1.6	1.9	1688891772868
11.6	-1.3	2.1	1688891772888
11.4	-0.1	2.5	1688891772908
11.1	0.9	2.4	1688891772928
10.3	1.6	1.6	1688891772948
9.9	2.4	1.4	1688891772968
10.4	1.9	0.5	1688891772988
10.8	0.1	-1.0	1688891773008
10.6	-1.3	-0.8	1688891773028
10.3	-2.0	0.5	1688891773048
10.2	-1.7	1.5	1688891773068
10.1	-1.1	1.8	1688891773088
10.4	-1.1	0.6	1688891773108
9.4	-1.7	0.4	1688891773128
8.3	-1.5	0.5	1688891773148
8.3	-2.1	0.2	1688891773168
7.8	-2.4	-0.2	1688891773188
7.7	-2.0	-0.5	1688891773208
8.1	-4.2	-0.0	1688891773228
8.7	-5.4	1.0	1688891773248
9.5	-4.9	2.0	1688891773268
10.1	-3.8	2.0	1688891773288
10.7	-1.0	-0.2	1688891773308
11.5	-1.8	0.1	1688891773328
11.7	-5.8	2.9	1688891773348
11.3	-5.2	4.3	1688891773368
10.8	-3.0	4.0	1688891773388
10.0	-2.9	2.8	1688891773408
10.1	-2.5	2.4	1688891773428
10.9	-2.7	3.1	1688891773448
11.6	-2.1	3.0	1688891773468
12.0	-1.8	2.8	1688891773488
12.7	-0.0	2.4	1688891773508
13.3	0.4	2.8	1688891773528
9.7	-0.6	-1.6	1688891773548
9.2	-1.4	-1.5	1688891773568
8.9	-2.1	-1.0	1688891773588
8.7	-2.0	-1.0	1688891773608
8.5	-1.9	-0.7	1688891773628
8.5	-3.2	-1.0	1688891773648
8.6	-3.8	-0.2	1688891773668
9.7	-0.6	-1.6	1688891773688
9.2	-1.4	-1.5	1688891773708
8.9	-2.1	-1.0	1688891773728
8.7	-2.0	-1.0	1688891773748
8.5	-1.9	-0.7	1688891773768
8.5	-3.2	-1.0	1688891773788
8.6	-3.8	-0.2	1688891773808
8.6	-3.3	-0.1	1688891773828
7.4	-3.3	0.0	1688891773848
8.2	-3.0	0.5	1688891773868
9.2	-3.5	0.3	1688891773888
10.0	-4.9	1.1	1688891773908
10.1	-4.4	2.3	1688891773928
10.8	-3.5	2.6	1688891773948
11.9	-2.8	2.0	1688891773968
12.0	-2.4	1.6	1688891773988
11.7	-0.1	2.0	1688891774008
12.0	1.2	2.7	1688891774028
11.1	0.6	1.8	1688891774048
11.9	1.6	1.4	1688891774068
12.0	0.5	0.6	1688891774088
12.2	0.0	0.8	1688891774108
12.7	-0.5	2.3	1688891774128
12.5	0.9	3.6	1688891774148
12.3	2.3	3.3	1688891774168
11.3	1.5	2.0	1688891774188
10.7	1.2	1.7	1688891774208
11.0	2.0	2.3	1688891774228
10.4	2.4	1.0	1688891774248
10.2	2.0	-1.1	1688891774268
10.2	0.6	-1.6	1688891774288
10.5	-1.5	-0.7	1688891774308
10.5	-1.9	0.7	1688891774328
10.6	-1.2	1.0	1688891774348
10.4	-0.8	-0.1	1688891774368
9.0	-2.2	-0.4	1688891774388
7.8	-2.7	0.6	1688891774408
7.5	-2.4	1.8	1688891774428
7.8	-2.2	1.8	1688891774448
7.9	-4.2	1.2	1688891774468
8.5	-6.1	0.2	1688891774488
8.2	-6.3	-0.2	1688891774508
8.6	-5.3	0.3	1688891774528
10.1	-5.3	0.9	1688891774548
10.2	-5.2	0.1	1688891774568
10.8	-3.8	-1.0	1688891774588
11.0	-2.7	-0.8	1688891774608
10.6	-1.5	-1.1	1688891774628
12.3	-0.3	0.1	1688891774648
12.4	-0.7	0.4	1688891774668
14.1	1.1	1.8	1688891774688
13.4	5.5	2.8	1688891774708
11.7	6.5	2.5	1688891774728
11.1	6.5	2.1	1688891774748
11.1	5.2	2.7	1688891774768
11.6	2.1	1.8	1688891774788
10.9	3.7	2.0	1688891774808
10.2	6.0	1.7	1688891774828
10.6	6.1	0.5	1688891774848
11.3	3.8	-0.8	1688891774868
11.2	0.8	-2.6	1688891774888
10.1	-0.1	-2.7	1688891774908
9.4	-1.6	-2.1	1688891774928
9.7	-3.0	-0.0	1688891774948
10.4	-3.4	2.2	1688891774968
8.6	-2.0	1.9	1688891774988
7.6	-1.1	0.4	1688891775008
8.1	1.2	1.0	1688891775028
8.7	1.8	2.7	1688891775048
8.9	-1.4	2.0	1688891775068
9.1	-5.0	0.8	1688891775088
8.8	-4.3	-0.2	1688891775108
8.5	-3.5	-0.3	1688891775128
9.5	-5.3	-0.2	1688891775148
10.6	-5.5	0.5	1688891775168
10.9	-3.9	-0.2	1688891775188
11.8	-2.1	-0.1	1688891775208
12.5	0.4	-0.4	1688891775228
12.4	4.3	0.7	1688891775248
14.2	4.4	2.2	1688891775268
13.5	3.9	2.1	1688891775288
11.5	5.6	2.2	1688891775308
11.3	4.2	2.2	1688891775328
11.1	3.5	1.4	1688891775348
9.9	3.9	0.9	1688891775368
10.0	2.0	0.3	1688891775388
10.3	1.5	0.2	1688891775408
10.4	2.1	-0.8	1688891775428
9.4	-0.3	-2.3	1688891775448
8.5	-1.9	-3.2	1688891775468
8.9	-2.1	-2.0	1688891775488
10.3	-2.0	0.1	1688891775508
11.3	-1.9	1.2	1688891775528
10.4	-2.7	0.2	1688891775548
9.2	-2.7	-0.6	1688891775568
8.9	-2.9	-2.1	1688891775588
8.5	-4.4	-1.6	1688891775608
8.3	-5.5	-0.9	1688891775628
8.6	-3.8	-0.3	1688891775648
8.0	-2.0	-0.1	1688891775668
7.7	-3.5	-0.9	1688891775688
8.1	-5.8	-1.1	1688891775708
8.2	-5.3	-0.9	1688891775728
8.5	-4.3	-0.2	1688891775748
9.1	-4.6	-0.8	1688891775768
10.5	-3.6	-0.8	1688891775788
11.1	-0.1	0.0	1688891775808
11.5	0.2	1.3	1688891775828
12.0	-0.5	1.4	1688891775848
12.3	0.8	1.5	1688891775868
11.9	0.6	0.7	1688891775888
12.1	-1.1	0.3	1688891775908
13.1	-1.7	0.9	1688891775928
13.3	-0.3	1.7	1688891775948
12.3	0.7	1.4	1688891775968
12.0	2.7	1.4	1688891775988
11.1	4.4	1.6	1688891776008
10.7	3.3	-0.2	1688891776028
10.9	0.4	-1.6	1688891776048
10.3	1.8	-2.5	1688891776068
9.8	1.1	-2.6	1688891776088
9.7	-0.1	-2.8	1688891776108
9.6	-1.3	-3.1	1688891776128
9.8	-3.1	-1.0	1688891776148
11.0	-2.5	0.1	1688891776168
11.1	-2.0	-0.2	1688891776188
10.0	-2.1	-0.3	1688891776208
8.9	-1.6	-0.2	1688891776228
8.7	-2.5	-1.5	1688891776248
8.6	-3.4	-1.1	1688891776268
8.1	-3.7	-0.9	1688891776288
8.6	-5.1	-1.2	1688891776308
8.3	-4.5	-0.7	1688891776328
7.7	-3.5	0.5	1688891776348
8.2	-3.4	1.9	1688891776368
8.9	-5.2	1.0	1688891776388
9.5	-7.1	-0.1	1688891776408
10.6	-4.5	-0.9	1688891776428
11.4	-0.3	-0.1	1688891776448
12.4	1.7	0.4	1688891776468
12.8	0.8	1.4	1688891776488
11.4	-0.5	1.2	1688891776508
11.2	3.0	2.4	1688891776528
11.4	2.2	1.6	1688891776548
12.7	-0.6	1.8	1688891776568
13.9	0.6	2.4	1688891776588
13.6	0.9	2.5	1688891776608
12.0	1.8	1.7	1688891776628
11.7	1.9	1.4	1688891776648
10.9	2.5	0.7	1688891776668
9.4	2.8	-1.4	1688891776688
8.9	2.6	-2.0	1688891776708
8.4	-0.6	0.0	1688891776728
9.8	-2.7	0.2	1688891776748
10.8	-6.3	-1.7	1688891776768
9.5	-6.4	-1.7	1688891776788
8.3	-3.5	0.6	1688891776808
7.3	-1.5	2.1	1688891776828
5.7	1.2	1.7	1688891776848
7.6	1.9	0.5	1688891776868
8.9	-1.1	-0.2	1688891776888
8.0	1.1	2.1	1688891776908
9.0	-1.7	3.2	1688891776928
9.1	-3.2	3.5	1688891776948
9.3	-2.3	3.5	1688891776968
9.8	-3.7	2.0	1688891776988
10.2	-4.8	0.3	1688891777008
10.7	-3.4	0.0	1688891777028
11.4	-3.3	0.7	1688891777048
10.6	-1.1	1.5	1688891777068
10.4	0.8	2.2	1688891777088
11.6	0.9	2.2	1688891777108
12.4	0.9	3.0	1688891777128
15.1	2.0	2.4	1688891777148
14.8	0.6	1.2	1688891777168
14.2	-3.4	0.7	1688891777188
12.5	-4.0	1.6	1688891777208
11.8	-0.5	2.5	1688891777228
10.0	-0.3	0.9	1688891777248
7.9	-0.9	0.1	1688891777268
7.1	-1.5	0.6	1688891777288
5.9	-2.3	0.1	1688891777308
5.5	-4.2	-0.3	1688891777328
4.8	-6.4	0.3	1688891777348
4.8	-6.2	0.8	1688891777368
4.3	-4.4	-0.9	1688891777388
3.8	-3.0	-2.6	1688891777408
3.9	-1.8	-2.9	1688891777428
4.9	-0.7	-2.0	1688891777448
7.3	-0.4	1.0	1688891777468
7.2	-0.3	0.7	1688891777488
7.1	-0.8	0.0	1688891777508
8.1	-2.4	0.3	1688891777528
8.9	-2.7	0.7	1688891777548
8.7	-2.0	0.7	1688891777568
8.0	-2.2	-0.4	1688891777588
7.3	-0.4	1.0	1688891777608
7.2	-0.3	0.7	1688891777628
7.1	-0.8	0.0	1688891777648
8.1	-2.4	0.3	1688891777668
8.9	-2.7	0.7	1688891777688
8.7	-2.0	0.7	1688891777708
8.0	-2.2	-0.4	1688891777728
8.0	-2.3	-0.3	1688891777748
8.9	-2.7	-0.3	1688891777768
10.1	-1.4	-0.7	1688891777788
10.6	-0.7	-0.6	1688891777808
11.4	-1.3	-0.2	1688891777828
11.9	-2.1	-0.1	1688891777848
11.8	-1.6	0.8	1688891777868
12.7	-1.0	1.5	1688891777888
13.6	-0.6	0.8	1688891777908
13.1	-0.8	0.2	1688891777928
13.4	-3.2	0.1	1688891777948
14.6	-3.5	0.4	1688891777968
13.6	-2.3	-0.0	1688891777988
12.5	-0.4	0.8	1688891778008
12.3	-0.8	1.5	1688891778028
12.2	-1.4	1.9	1688891778048
12.0	1.1	1.5	1688891778068
12.5	-0.2	0.9	1688891778088
11.6	2.4	1.2	1688891778108
11.1	1.5	0.8	1688891778128
12.5	1.2	1.8	1688891778148
13.0	0.7	0.7	1688891778168
14.0	0.0	0.5	1688891778188
14.0	-0.7	2.0	1688891778208
15.6	0.4	2.6	1688891778228
17.3	-1.8	3.9	1688891778248
13.7	-5.3	4.8	1688891778268
14.8	5.0	5.8	1688891778288
13.8	2.4	3.4	1688891778308
14.9	0.2	1.4	1688891778328
14.4	-1.3	1.7	1688891778348
14.2	-0.5	2.1	1688891778368
14.3	-0.9	1.2	1688891778388
13.2	-3.1	0.7	1688891778408
13.1	-3.5	-0.1	1688891778428
13.5	-4.1	-1.9	1688891778448
12.8	-5.6	-2.6	1688891778468
11.9	-4.4	-0.9	1688891778488
12.3	-4.4	-2.2	1688891778508
11.6	-6.7	-3.9	1688891778528
11.1	-5.7	-4.1	1688891778548
9.9	-4.3	-3.6	1688891778568
9.3	-3.9	-3.4	1688891778588
9.5	-4.7	-3.6	1688891778608
9.4	-5.3	-3.5	1688891778628
8.8	-6.0	-4.1	1688891778648
7.9	-6.0	-4.4	1688891778668
7.5	-4.8	-4.2	1688891778688
7.0	-4.2	-3.9	1688891778708
7.0	-5.3	-3.8	1688891778728
7.3	-5.7	-3.5	1688891778748
7.0	-4.1	-3.6	1688891778768
6.2	-3.6	-2.5	1688891778788
6.1	-3.2	-1.9	1688891778808
5.9	-3.8	-2.4	1688891778828
5.1	-4.1	-2.9	1688891778848
5.0	-5.8	-3.1	1688891778868
5.2	-5.5	-2.9	1688891778888
5.4	-5.5	-2.1	1688891778908
5.5	-6.4	-2.5	1688891778928
5.5	-7.3	-2.7	1688891778948
5.3	-5.9	-2.5	1688891778968
4.7	-6.2	-3.1	1688891778988
5.0	-6.8	-2.8	1688891779008
5.5	-9.1	-3.7	1688891779028
6.0	-6.8	-2.1	1688891779048
5.5	-4.1	0.3	1688891779068
4.9	-6.6	0.7	1688891779088
6.5	-7.7	3.2	1688891779108
6.0	-6.9	3.0	1688891779128
5.3	-8.1	2.5	1688891779148
5.6	-7.4	3.7	1688891779168
5.2	-7.8	4.5	1688891779188
5.4	-11.3	5.3	1688891779208
6.6	-13.4	6.2	1688891779228
8.1	-11.7	6.8	1688891779248
7.9	-13.7	5.5	1688891779268
7.6	-14.6	5.5	1688891779288
7.0	-14.0	5.5	1688891779308
6.8	-14.6	4.8	1688891779328
6.5	-13.3	4.7	1688891779348
6.9	-11.1	5.9	1688891779368
5.9	-12.3	5.6	1688891779388
5.7	-13.3	4.6	1688891779408
5.5	-12.9	5.1	1688891779428
5.3	-11.7	5.0	1688891779448
4.3	-11.0	4.5	1688891779468
3.2	-11.5	4.7	1688891779488
3.2	-11.1	4.4	1688891779508
2.3	-9.9	4.3	1688891779528
1.6	-9.3	4.7	1688891779548
1.2	-8.5	4.2	1688891779568
0.4	-8.1	3.4	1688891779588
-0.0	-7.2	3.5	1688891779608
-0.1	-6.0	3.8	1688891779628
-1.0	-5.1	3.5	1688891779648
-1.5	-5.1	3.8	1688891779668
-1.2	-4.1	3.4	1688891779688
-1.6	-2.6	2.7	1688891779708
-2.5	-2.2	2.2	1688891779728
-2.1	-1.8	2.3	1688891779748
-2.5	-1.5	1.6	1688891779768
-3.5	-1.6	1.3	1688891779788
-3.0	-0.4	1.3	1688891779808
-3.5	0.2	1.1	1688891779828
-3.3	0.9	0.8	1688891779848
-3.2	1.4	0.3	1688891779868
-3.3	1.4	-0.2	1688891779888
-3.6	2.2	-0.5	1688891779908
-4.3	3.5	-0.7	1688891779928
-3.9	4.1	-1.0	1688891779948
-4.5	4.8	-1.7	1688891779968
-5.2	5.4	-1.4	1688891779988
-3.7	6.0	-0.6	1688891780008
-4.3	6.3	-0.4	1688891780028
-4.1	7.2	-0.7	1688891780048
-3.6	6.3	-1.4	1688891780068
-4.1	6.7	-1.3	1688891780088
-3.3	7.2	-1.4	1688891780108
-2.5	7.0	-1.3	1688891780128
-2.5	7.1	-1.4	1688891780148
-2.1	7.1	-2.1	1688891780168
-1.4	6.8	-2.2	1688891780188
-1.2	7.3	-2.6	1688891780208
-1.2	8.9	-2.5	1688891780228
-1.0	9.5	-2.5	1688891780248
-0.3	9.0	-3.1	1688891780268
0.5	9.4	-3.4	1688891780288
0.3	10.8	-3.3	1688891780308
0.3	11.0	-3.1	1688891780328
1.1	9.8	-3.3	1688891780348
1.7	10.2	-3.7	1688891780368
2.4	9.7	-3.4	1688891780388
3.1	10.3	-3.6	1688891780408
3.7	11.0	-3.7	1688891780428
4.7	10.4	-3.8	1688891780448
5.5	9.0	-3.2	1688891780468
5.8	7.9	-2.7	1688891780488
5.9	8.3	-1.9	1688891780508
6.6	9.1	-1.5	1688891780528
6.9	8.4	-1.2	1688891780548
7.6	9.1	-1.6	1688891780568
7.6	8.7	-2.0	1688891780588
8.1	7.7	-2.6	1688891780608
8.2	9.2	-2.1	1688891780628
8.2	11.1	-2.0	1688891780648
8.0	12.0	-1.8	1688891780668
7.7	12.2	-1.7	1688891780688
7.7	10.6	-1.1	1688891780708
7.6	10.2	-0.6	1688891780728
7.6	9.5	0.2	1688891780748
7.4	8.6	-0.0	1688891780768
7.3	7.3	-0.5	1688891780788
7.4	6.4	-1.6	1688891780808
7.6	5.9	-2.6	1688891780828
7.1	5.4	-2.6	1688891780848
6.9	5.7	-2.8	1688891780868
7.1	5.8	-2.6	1688891780888
7.3	5.9	-2.6	1688891780908
7.1	6.2	-2.4	1688891780928
7.1	6.7	-2.2	1688891780948
7.2	6.8	-2.1	1688891780968
7.1	7.0	-2.1	1688891780988
7.2	7.5	-1.8	1688891781008
7.2	7.7	-2.0	1688891781028
7.2	8.3	-2.2	1688891781048
7.2	9.3	-3.0	1688891781068
7.4	9.6	-2.9	1688891781088
7.1	9.7	-2.3	1688891781108
7.3	8.8	-1.7	1688891781128
7.1	9.8	-1.9	1688891781148
6.8	10.2	-2.3	1688891781168
6.7	9.9	-2.2	1688891781188
6.8	10.2	-2.4	1688891781208
6.7	11.1	-2.3	1688891781228
6.5	11.5	-2.4	1688891781248
6.4	11.5	-2.7	1688891781268
6.5	11.1	-3.1	1688891781288
5.6	11.3	-2.3	1688891781308
5.1	12.5	-2.3	1688891781328
4.8	13.0	-2.6	1688891781348
4.7	11.8	-2.6	1688891781368
4.1	10.7	-2.5	1688891781388
3.2	10.7	-2.8	1688891781408
2.4	11.2	-2.8	1688891781428
1.9	10.9	-2.8	1688891781448
1.9	9.8	-2.4	1688891781468
0.8	9.5	-2.4	1688891781488
0.1	9.7	-1.7	1688891781508
